Delay,Tasks,STasks,OS_Threads,Execution_Time_sec,Warmup_sec,cumulative,phases,objects,pending_accesses,pending_misses,stack_recycles,stack_unbinds,stolen_from_pending,stolen_from_staged,stolen_to_pending,stolen_to_staged,task_duration,task_overhead,phase_duration,phase_overhead,resident,virtual,TOT_CYC,TOT_INS,L2_TCM,L2_TCA,L3_TCM,L3_TCA,idle_rate
100, 100000, 0, 1, 10.078113994, 0.015375375, 100020, 100027, 130, 202051, 102012, 99902, 11006, 0, 0, 0, 0, 99963, 486, 99955, 486, 29073408, 160055296, 38254347112, 51708593761, 1331393, 3446871, 13074, 1331593, 48
100, 100000, 0, 1, 10.077707848, 0.015292133, 100020, 100027, 130, 202051, 102012, 99902, 11006, 0, 0, 0, 0, 100035, 484, 100027, 484, 29073408, 160059392, 38252930052, 51709846083, 1313436, 3444228, 12786, 1313565, 48
100, 100000, 0, 1, 10.077988573, 0.015113884, 100020, 100027, 130, 202051, 102012, 99902, 11006, 0, 0, 0, 0, 99862, 487, 99855, 487, 29081600, 160055296, 38202739713, 51639622360, 1324426, 3470725, 12406, 1324579, 48
100, 100000, 0, 1, 10.078629589, 0.015495408, 100020, 100027, 130, 202051, 102012, 99902, 11006, 0, 0, 0, 0, 100051, 490, 100043, 490, 29073408, 160055296, 38078642735, 51471309513, 1342670, 3481577, 15571, 1342827, 48
125, 80000, 0, 1, 10.062217816, 0.012109011, 80020, 80027, 130, 161651, 81612, 79902, 8806, 0, 0, 0, 0, 124764, 484, 124752, 484, 26492928, 156909568, 38197920721, 51642166949, 1073360, 2806002, 4486, 1073488, 38
125, 80000, 0, 1, 10.062469789, 0.012196695, 80020, 80027, 130, 161651, 81612, 79902, 8806, 0, 0, 0, 0, 124995, 487, 124982, 487, 26480640, 156909568, 38199823318, 51644947269, 1051277, 2808220, 3561, 1051423, 38
125, 80000, 0, 1, 10.062289854, 0.012310588, 80020, 80027, 130, 161651, 81612, 79902, 8806, 0, 0, 0, 0, 124829, 484, 124816, 483, 26488832, 156913664, 38199469876, 51645057652, 1065567, 2798582, 4370, 1065687, 38
125, 80000, 0, 1, 10.061898279, 0.012304717, 80020, 80027, 130, 161651, 81612, 79902, 8806, 0, 0, 0, 0, 124751, 478, 124738, 478, 26488832, 156909568, 38196584822, 51643805468, 1044050, 2818426, 4687, 1044188, 38
125, 80000, 0, 1, 10.062476372, 0.01231004, 80020, 80027, 130, 161651, 81612, 79902, 8806, 0, 0, 0, 0, 124849, 485, 124837, 485, 26497024, 156909568, 38200387215, 51644853511, 1060475, 2829742, 4230, 1060605, 38
125, 80000, 0, 1, 10.062310255, 0.012148215, 80020, 80027, 130, 161651, 81612, 79902, 8806, 0, 0, 0, 0, 124676, 484, 124664, 484, 26492928, 156909568, 38199398665, 51643916844, 1073237, 2811705, 5444, 1073383, 38
125, 80000, 0, 1, 10.062621956, 0.012080378, 80020, 80027, 130, 161651, 81612, 79902, 8806, 0, 0, 0, 0, 124732, 490, 124720, 490, 26492928, 156909568, 37902309798, 51241887045, 1069634, 2827911, 4170, 1069769, 39
125, 80000, 0, 1, 10.06213383, 0.012341718, 80020, 80027, 130, 161651, 81612, 79902, 8806, 0, 0, 0, 0, 124990, 479, 124977, 479, 26497024, 156913664, 38197535133, 51644079757, 1062070, 2828326, 4888, 1062194, 38
125, 80000, 0, 1, 10.062116126, 0.012043869, 80020, 80027, 130, 161651, 81612, 79902, 8806, 0, 0, 0, 0, 124753, 484, 124740, 484, 26501120, 156913664, 38196624098, 51639935254, 1070968, 2783518, 7486, 1071103, 38
125, 80000, 0, 1, 10.06178691, 0.012308515, 80020, 80027, 130, 161651, 81612, 79902, 8806, 0, 0, 0, 0, 124994, 477, 124981, 477, 26492928, 156909568, 38197054143, 51644596822, 1056191, 2803124, 4657, 1056347, 38
200, 50000, 0, 1, 10.039263019, 0.007837043, 50020, 50027, 130, 101051, 51012, 49902, 5506, 0, 0, 0, 0, 199279, 486, 199247, 486, 22614016, 153751552, 38118048194, 51545864929, 682158, 1842851, 1277, 682289, 24
200, 50000, 0, 1, 10.039066185, 0.00794676, 50020, 50027, 130, 101051, 51012, 49902, 5506, 0, 0, 0, 0, 199300, 480, 199268, 480, 22626304, 153763840, 38117171908, 51545478262, 694192, 1848864, 1132, 694322, 24
200, 50000, 0, 1, 10.039190618, 0.007605726, 50020, 50027, 130, 101051, 51012, 49902, 5506, 0, 0, 0, 0, 199318, 488, 199286, 488, 22601728, 153747456, 38118640115, 51545286140, 694760, 1844782, 1242, 694913, 24
200, 50000, 0, 1, 10.038877748, 0.007669961, 50020, 50027, 130, 101051, 51012, 49902, 5506, 0, 0, 0, 0, 199257, 481, 199225, 481, 22618112, 153767936, 38117912029, 51547852820, 684006, 1857902, 1296, 684170, 24
200, 50000, 0, 1, 10.039100484, 0.007927042, 50020, 50027, 130, 101051, 51012, 49902, 5506, 0, 0, 0, 0, 199805, 482, 199774, 482, 22626304, 153763840, 38117074315, 51544840857, 699222, 1851954, 1495, 699355, 24
200, 50000, 0, 1, 10.039224981, 0.007634487, 50020, 50027, 130, 101051, 51012, 49902, 5506, 0, 0, 0, 0, 199369, 489, 199337, 489, 22614016, 153747456, 38113943566, 51539555640, 679262, 1829715, 1487, 679410, 24
200, 50000, 0, 1, 10.039394769, 0.007817803, 50020, 50027, 130, 101051, 51012, 49902, 5506, 0, 0, 0, 0, 199427, 489, 199395, 489, 22630400, 153767936, 38115315110, 51540170401, 688214, 1845689, 1338, 688358, 24
200, 50000, 0, 1, 10.039268607, 0.007599862, 50020, 50027, 130, 101051, 51012, 49902, 5506, 0, 0, 0, 0, 199422, 491, 199390, 491, 22605824, 153751552, 38119672670, 51547290453, 688165, 1840968, 1191, 688341, 24
200, 50000, 0, 1, 10.039309544, 0.007634696, 50020, 50027, 130, 101051, 51012, 49902, 5506, 0, 0, 0, 0, 199355, 490, 199324, 490, 22605824, 153747456, 38118032110, 51545081606, 694894, 1856503, 1383, 695049, 24
200, 50000, 0, 1, 10.039538228, 0.00781356, 50020, 50027, 130, 101051, 51012, 49902, 5506, 0, 0, 0, 0, 199304, 491, 199272, 491, 22622208, 153763840, 38119754535, 51546735206, 685738, 1836235, 1038, 685866, 24
250, 40000, 0, 1, 10.031851205, 0.006365715, 40020, 40027, 130, 80851, 40812, 39902, 4406, 0, 0, 0, 0, 249072, 492, 249023, 492, 21344256, 151666688, 38087992678, 51505793497, 563135, 1510219, 1048, 563277, 19
250, 40000, 0, 1, 10.031984539, 0.006579096, 40020, 40027, 130, 80851, 40812, 39902, 4406, 0, 0, 0, 0, 249540, 492, 249491, 492, 21348352, 151670784, 38089909455, 51510974888, 558421, 1526609, 1028, 558570, 19
250, 40000, 0, 1, 10.031113642, 0.006143748, 40020, 40027, 130, 80851, 40812, 39902, 4406, 0, 0, 0, 0, 249132, 481, 249083, 481, 21319680, 151650304, 38090736522, 51513733333, 568566, 1515719, 1069, 568697, 19
250, 40000, 0, 1, 10.031642984, 0.00625839, 40020, 40027, 130, 80851, 40812, 39902, 4406, 0, 0, 0, 0, 249113, 490, 249064, 490, 21327872, 151654400, 38088989447, 51509185309, 555194, 1516145, 1079, 555318, 19
250, 40000, 0, 1, 10.0312514, 0.006287649, 40020, 40027, 130, 80851, 40812, 39902, 4406, 0, 0, 0, 0, 248964, 481, 248914, 481, 21319680, 151654400, 38088199763, 51509373542, 557371, 1512656, 1002, 557545, 19
250, 40000, 0, 1, 10.031586038, 0.006234883, 40020, 40027, 130, 80851, 40812, 39902, 4406, 0, 0, 0, 0, 249608, 492, 249559, 492, 21340160, 151666688, 38091616482, 51513129667, 561187, 1524256, 1028, 561333, 19
250, 40000, 0, 1, 10.031746298, 0.006374875, 40020, 40027, 130, 80851, 40812, 39902, 4406, 0, 0, 0, 0, 249343, 492, 249293, 492, 21340160, 151666688, 38092400098, 51513966631, 578438, 1523423, 1072, 578574, 19
250, 40000, 0, 1, 10.031591163, 0.006223652, 40020, 40027, 130, 80851, 40812, 39902, 4406, 0, 0, 0, 0, 249186, 491, 249136, 491, 21348352, 151670784, 38091775505, 51512528211, 575176, 1511116, 942, 575308, 19
250, 40000, 0, 1, 10.031502183, 0.006106794, 40020, 40027, 130, 80851, 40812, 39902, 4406, 0, 0, 0, 0, 249488, 491, 249439, 491, 21348352, 151670784, 38092842560, 51513641836, 571872, 1514972, 976, 572016, 19
250, 40000, 0, 1, 10.031066424, 0.005987836, 40020, 40027, 130, 80851, 40812, 39902, 4406, 0, 0, 0, 0, 249125, 484, 249075, 484, 21348352, 151666688, 37936147983, 51304354168, 553246, 1510526, 966, 553378, 19
500, 20000, 0, 1, 10.016125336, 0.003346352, 20020, 20027, 130, 40451, 20412, 19902, 2206, 0, 0, 0, 0, 497989, 495, 497790, 495, 18759680, 149557248, 38037357077, 51445249216, 297767, 857462, 663, 297877, 9
500, 20000, 0, 1, 10.016292932, 0.003457594, 20020, 20027, 130, 40451, 20412, 19902, 2206, 0, 0, 0, 0, 497297, 498, 497099, 497, 18767872, 149569536, 38037356024, 51445613584, 301660, 847543, 726, 301808, 10
500, 20000, 0, 1, 10.01608297, 0.003222411, 20020, 20027, 130, 40451, 20412, 19902, 2206, 0, 0, 0, 0, 497498, 499, 497300, 498, 18759680, 149553152, 38038881502, 51443562168, 298521, 847546, 719, 298668, 10
500, 20000, 0, 1, 10.016141399, 0.003292374, 20020, 20027, 130, 40451, 20412, 19902, 2206, 0, 0, 0, 0, 497929, 498, 497731, 498, 18751488, 149553152, 38037456332, 51444100166, 299289, 850976, 650, 299407, 10
500, 20000, 0, 1, 10.016253349, 0.003452609, 20020, 20027, 130, 40451, 20412, 19902, 2206, 0, 0, 0, 0, 497753, 495, 497555, 495, 18759680, 149553152, 38038584754, 51445734643, 298027, 856706, 841, 298164, 9
500, 20000, 0, 1, 10.016166863, 0.003328321, 20020, 20027, 130, 40451, 20412, 19902, 2206, 0, 0, 0, 0, 497420, 498, 497222, 497, 18767872, 149569536, 38037719015, 51445860159, 310166, 855049, 702, 310284, 10
500, 20000, 0, 1, 10.016155948, 0.003331343, 20020, 20027, 130, 40451, 20412, 19902, 2206, 0, 0, 0, 0, 497646, 495, 497448, 495, 18767872, 149569536, 37939938570, 51313098860, 296305, 854113, 771, 296446, 9
500, 20000, 0, 1, 10.016334252, 0.003450096, 20020, 20027, 130, 40451, 20412, 19902, 2206, 0, 0, 0, 0, 498412, 500, 498213, 500, 18763776, 149569536, 38037887419, 51441387490, 299334, 843453, 812, 299455, 10
500, 20000, 0, 1, 10.016319702, 0.003514425, 20020, 20027, 130, 40451, 20412, 19902, 2206, 0, 0, 0, 0, 498303, 497, 498104, 497, 18776064, 149569536, 38038754295, 51447215505, 294965, 855075, 677, 295087, 9
500, 20000, 0, 1, 10.016076828, 0.003283822, 20020, 20027, 130, 40451, 20412, 19902, 2206, 0, 0, 0, 0, 497773, 496, 497575, 496, 18759680, 149553152, 38038098622, 51446767815, 304380, 849295, 806, 304499, 9
625, 16000, 0, 1, 10.013018564, 0.002726781, 16020, 16027, 130, 32371, 16332, 15902, 1766, 0, 0, 0, 0, 621485, 499, 621176, 498, 18247680, 149573632, 38021878595, 51428995743, 242300, 714333, 663, 242431, 8
625, 16000, 0, 1, 10.013011916, 0.002649222, 16020, 16027, 130, 32371, 16332, 15902, 1766, 0, 0, 0, 0, 622965, 504, 622655, 504, 18239488, 149553152, 38027389056, 51435179365, 250827, 718357, 736, 250985, 8
625, 16000, 0, 1, 10.012909711, 0.002589852, 16020, 16027, 130, 32371, 16332, 15902, 1766, 0, 0, 0, 0, 622227, 501, 621917, 501, 18239488, 149553152, 38027923827, 51430487619, 247293, 716039, 718, 247442, 8
625, 16000, 0, 1, 10.013035273, 0.002725377, 16020, 16027, 130, 32371, 16332, 15902, 1766, 0, 0, 0, 0, 622404, 501, 622094, 501, 18247680, 149569536, 38027641201, 51436314768, 244933, 727162, 634, 245047, 8
625, 16000, 0, 1, 10.012856345, 0.002613556, 16020, 16027, 130, 32371, 16332, 15902, 1766, 0, 0, 0, 0, 621543, 494, 621233, 494, 18239488, 149557248, 38027509106, 51436312394, 246020, 722518, 768, 246144, 7
625, 16000, 0, 1, 10.013078767, 0.002783201, 16020, 16027, 130, 32371, 16332, 15902, 1766, 0, 0, 0, 0, 621253, 499, 620944, 499, 18255872, 149573632, 38026833429, 51433665821, 245690, 708593, 600, 245810, 8
625, 16000, 0, 1, 10.012857289, 0.002620464, 16020, 16027, 130, 32371, 16332, 15902, 1766, 0, 0, 0, 0, 621806, 497, 621496, 496, 18231296, 149553152, 38026871840, 51434988721, 244227, 719783, 713, 244348, 7
625, 16000, 0, 1, 10.012813601, 0.002593431, 16020, 16027, 130, 32371, 16332, 15902, 1766, 0, 0, 0, 0, 688170, 547, 687828, 546, 18227200, 149557248, 38024489056, 51431947796, 249820, 718654, 788, 249956, 7
625, 16000, 0, 1, 10.012944431, 0.002675334, 16020, 16027, 130, 32371, 16332, 15902, 1766, 0, 0, 0, 0, 621489, 497, 621180, 497, 18231296, 149557248, 38023825637, 51430485159, 250404, 715145, 592, 250529, 8
625, 16000, 0, 1, 10.013179073, 0.002841286, 16020, 16027, 130, 32371, 16332, 15902, 1766, 0, 0, 0, 0, 622926, 502, 622616, 502, 18239488, 149557248, 38026845130, 51435102805, 243486, 721432, 720, 243608, 8
1000, 10000, 0, 1, 10.00852997, 0.001805953, 10020, 10027, 130, 20251, 10212, 9902, 1106, 0, 0, 0, 0, 992659, 514, 991869, 514, 17453056, 148508672, 38011618051, 51418922772, 167360, 524216, 579, 167499, 5
1000, 10000, 0, 1, 10.008424982, 0.001737981, 10020, 10027, 130, 20251, 10212, 9902, 1106, 0, 0, 0, 0, 991116, 509, 990327, 508, 17465344, 148504576, 37959089205, 51348219718, 169739, 525986, 663, 169878, 5
1000, 10000, 0, 1, 10.008522635, 0.001851612, 10020, 10027, 130, 20251, 10212, 9902, 1106, 0, 0, 0, 0, 993149, 508, 992358, 507, 17457152, 148508672, 38010843424, 51419065541, 165552, 526579, 750, 165726, 5
1000, 10000, 0, 1, 10.008413885, 0.001729412, 10020, 10027, 130, 20251, 10212, 9902, 1106, 0, 0, 0, 0, 993385, 509, 992594, 509, 17481728, 148520960, 38009590195, 51416375386, 166314, 517125, 538, 166463, 5
1000, 10000, 0, 1, 10.00845516, 0.001812787, 10020, 10027, 130, 20251, 10212, 9902, 1106, 0, 0, 0, 0, 993788, 505, 992997, 505, 17461248, 148508672, 38010680624, 51418696326, 164952, 521382, 713, 165090, 5
1000, 10000, 0, 1, 10.00850299, 0.001822245, 10020, 10027, 130, 20251, 10212, 9902, 1106, 0, 0, 0, 0, 993334, 510, 992543, 510, 17453056, 148508672, 38012094618, 51419304226, 167418, 515275, 606, 167546, 5
1000, 10000, 0, 1, 10.008491506, 0.001778288, 10020, 10027, 130, 20251, 10212, 9902, 1106, 0, 0, 0, 0, 993018, 511, 992228, 510, 17477632, 148525056, 38011772795, 51419127640, 167686, 518728, 722, 167811, 5
1000, 10000, 0, 1, 10.008459319, 0.001747789, 10020, 10027, 130, 20251, 10212, 9902, 1106, 0, 0, 0, 0, 992222, 510, 991432, 510, 17465344, 148508672, 37912269783, 51284295435, 165389, 511861, 669, 165539, 5
1000, 10000, 0, 1, 10.008521994, 0.001782086, 10020, 10027, 130, 20251, 10212, 9902, 1106, 0, 0, 0, 0, 992240, 514, 991450, 513, 17457152, 148508672, 38011005148, 51418489378, 168219, 515064, 621, 168350, 5
1000, 10000, 0, 1, 10.008528745, 0.001798013, 10020, 10027, 130, 20251, 10212, 9902, 1106, 0, 0, 0, 0, 993809, 513, 993018, 513, 17465344, 148504576, 38007141415, 51412599202, 167571, 512724, 777, 167697, 5
1250, 8000, 0, 1, 10.006946903, 0.001495534, 8020, 8027, 130, 16211, 8172, 7902, 886, 0, 0, 0, 0, 1240995, 519, 1239761, 518, 17203200, 148504576, 38003794836, 51410172238, 144166, 454104, 418, 144290, 4
1250, 8000, 0, 1, 10.006928471, 0.001507174, 8020, 8027, 130, 16211, 8172, 7902, 886, 0, 0, 0, 0, 1239431, 517, 1238198, 517, 17199104, 148504576, 38006616767, 51414650884, 140752, 454316, 556, 140865, 4
1250, 8000, 0, 1, 10.006916294, 0.001487826, 8020, 8027, 130, 16211, 8172, 7902, 886, 0, 0, 0, 0, 1241157, 516, 1239923, 515, 17211392, 148504576, 38006137146, 51413217939, 140897, 459326, 650, 141054, 4
1250, 8000, 0, 1, 10.006968928, 0.001533824, 8020, 8027, 130, 16211, 8172, 7902, 886, 0, 0, 0, 0, 1239789, 517, 1238556, 517, 17227776, 148520960, 38007166738, 51414742203, 144039, 449355, 536, 144187, 4
1250, 8000, 0, 1, 10.00690342, 0.001479455, 8020, 8027, 130, 16211, 8172, 7902, 886, 0, 0, 0, 0, 1241748, 517, 1240513, 517, 17207296, 148508672, 38006488485, 51413503594, 139677, 452570, 589, 139809, 4
1250, 8000, 0, 1, 10.006911658, 0.001471885, 8020, 8027, 130, 16211, 8172, 7902, 886, 0, 0, 0, 0, 1239155, 517, 1237923, 516, 17199104, 148508672, 38005685352, 51412424260, 146897, 455385, 458, 147009, 4
1250, 8000, 0, 1, 10.006892541, 0.001472536, 8020, 8027, 130, 16211, 8172, 7902, 886, 0, 0, 0, 0, 1240468, 517, 1239234, 517, 17211392, 148504576, 38007137770, 51413576622, 141071, 465967, 586, 141205, 4
1250, 8000, 0, 1, 10.007089199, 0.001615784, 8020, 8027, 130, 16211, 8172, 7902, 886, 0, 0, 0, 0, 1241991, 522, 1240756, 522, 17203200, 148504576, 37998688430, 51403357865, 143694, 450779, 689, 143826, 4
1250, 8000, 0, 1, 10.006908528, 0.001514258, 8020, 8027, 130, 16211, 8172, 7902, 886, 0, 0, 0, 0, 1239681, 513, 1238448, 512, 17215488, 148525056, 38006506029, 51413954834, 140670, 463548, 525, 140798, 4
1250, 8000, 0, 1, 10.006877967, 0.00146876, 8020, 8027, 130, 16211, 8172, 7902, 886, 0, 0, 0, 0, 1240339, 515, 1239106, 515, 17203200, 148504576, 38006463935, 51413919921, 141888, 458609, 699, 142023, 4
2500, 4000, 0, 1, 10.003870512, 0.000891669, 4020, 4027, 130, 8131, 4092, 3902, 446, 0, 0, 0, 0, 2471133, 560, 2466240, 559, 16707584, 147472384, 37995846688, 51401935747, 87288, 316589, 571, 87428, 2
2500, 4000, 0, 1, 10.003842707, 0.000872906, 4020, 4027, 130, 8131, 4092, 3902, 446, 0, 0, 0, 0, 2469968, 556, 2465077, 555, 16691200, 147460096, 37995278367, 51400322005, 89805, 315719, 541, 89939, 2
2500, 4000, 0, 1, 10.003946726, 0.000951371, 4020, 4027, 130, 8131, 4092, 3902, 446, 0, 0, 0, 0, 2471035, 562, 2466142, 561, 16711680, 147476480, 37996510637, 51401520632, 87554, 315262, 487, 87684, 2
2500, 4000, 0, 1, 10.00399386, 0.000972369, 4020, 4027, 130, 8131, 4092, 3902, 446, 0, 0, 0, 0, 2466721, 568, 2461838, 567, 16711680, 147472384, 37820405751, 51164748224, 87024, 312994, 586, 87151, 2
2500, 4000, 0, 1, 10.003873475, 0.000907595, 4020, 4027, 130, 8131, 4092, 3902, 446, 0, 0, 0, 0, 2472959, 559, 2468063, 558, 16687104, 147460096, 37992651408, 51398102312, 87566, 312916, 650, 87695, 2
2500, 4000, 0, 1, 10.003951473, 0.000963088, 4020, 4027, 130, 8131, 4092, 3902, 446, 0, 0, 0, 0, 2471066, 564, 2466173, 563, 16715776, 147472384, 37995616725, 51401855633, 86464, 315942, 559, 86588, 2
2500, 4000, 0, 1, 10.003887528, 0.000902645, 4020, 4027, 130, 8131, 4092, 3902, 446, 0, 0, 0, 0, 2472386, 562, 2467491, 561, 16695296, 147456000, 37836038585, 51186017025, 88817, 316138, 604, 88981, 2
2500, 4000, 0, 1, 10.003864037, 0.000889364, 4020, 4027, 130, 8131, 4092, 3902, 446, 0, 0, 0, 0, 2470606, 559, 2465714, 558, 16699392, 147476480, 37995249780, 51400736918, 88152, 316375, 428, 88279, 2
2500, 4000, 0, 1, 10.003972865, 0.000966775, 4020, 4027, 130, 8131, 4092, 3902, 446, 0, 0, 0, 0, 2471108, 567, 2466215, 566, 16695296, 147460096, 37996446756, 51403201065, 89209, 314467, 566, 89365, 2
2500, 4000, 0, 1, 10.003953649, 0.000955301, 4020, 4027, 130, 8131, 4092, 3902, 446, 0, 0, 0, 0, 2755523, 628, 2750067, 626, 16691200, 147456000, 37885334601, 51252818570, 89305, 320119, 645, 89443, 2
3125, 3200, 0, 1, 10.003328764, 0.000848854, 3220, 3227, 130, 6515, 3276, 3102, 358, 0, 0, 0, 0, 3083506, 581, 3075893, 579, 16605184, 147472384, 37858665263, 51216561067, 73445, 283121, 508, 73583, 1
3125, 3200, 0, 1, 10.003227742, 0.000771335, 3220, 3227, 130, 6515, 3276, 3102, 358, 0, 0, 0, 0, 3086129, 576, 3078509, 574, 16601088, 147472384, 37993874586, 51399888781, 73873, 280673, 514, 73992, 1
3125, 3200, 0, 1, 10.003221361, 0.000783601, 3220, 3227, 130, 6515, 3276, 3102, 358, 0, 0, 0, 0, 3086073, 569, 3078453, 568, 16588800, 147456000, 37994572886, 51400732755, 74527, 279292, 550, 74652, 1
3125, 3200, 0, 1, 10.003318289, 0.000840927, 3220, 3227, 130, 6515, 3276, 3102, 358, 0, 0, 0, 0, 3081568, 580, 3073959, 578, 16601088, 147472384, 37726797461, 51038485566, 74985, 275484, 434, 75106, 1
3125, 3200, 0, 1, 10.003247665, 0.000782439, 3220, 3227, 130, 6515, 3276, 3102, 358, 0, 0, 0, 0, 3085936, 577, 3078316, 576, 16592896, 147460096, 37994487178, 51401136739, 74529, 285385, 541, 74681, 1
3125, 3200, 0, 1, 10.003296796, 0.00080315, 3220, 3227, 130, 6515, 3276, 3102, 358, 0, 0, 0, 0, 3080084, 584, 3072479, 582, 16580608, 147460096, 37993583389, 51399037274, 75713, 285778, 541, 75859, 1
3125, 3200, 0, 1, 10.003249835, 0.000789394, 3220, 3227, 130, 6515, 3276, 3102, 358, 0, 0, 0, 0, 3084193, 575, 3076578, 574, 16584704, 147456000, 37994485228, 51401048044, 73346, 282803, 586, 73465, 1
3125, 3200, 0, 1, 10.003215382, 0.000795161, 3220, 3227, 130, 6515, 3276, 3102, 358, 0, 0, 0, 0, 3081775, 564, 3074165, 563, 16609280, 147476480, 37989800964, 51394312733, 74289, 277381, 411, 74415, 1
3125, 3200, 0, 1, 10.003289972, 0.000795543, 3220, 3227, 130, 6515, 3276, 3102, 358, 0, 0, 0, 0, 3076267, 585, 3068671, 583, 16592896, 147456000, 37991799410, 51397385551, 76248, 282658, 521, 76382, 1
3125, 3200, 0, 1, 10.0032151, 0.000769243, 3220, 3227, 130, 6515, 3276, 3102, 358, 0, 0, 0, 0, 3081404, 571, 3073796, 569, 16588800, 147460096, 37994040714, 51400135956, 74919, 276369, 494, 75039, 1
5000, 2000, 0, 1, 10.00232763, 0.000606782, 2020, 2027, 130, 4091, 2052, 1902, 226, 0, 0, 0, 0, 4902098, 640, 4882868, 638, 16433152, 147460096, 37988041493, 51393050844, 58021, 231409, 434, 58149, 1
5000, 2000, 0, 1, 10.002400537, 0.000662294, 2020, 2027, 130, 4091, 2052, 1902, 226, 0, 0, 0, 0, 5457957, 718, 5436547, 716, 16449536, 147472384, 37990603161, 51395335572, 57566, 233977, 614, 57693, 1
5000, 2000, 0, 1, 10.002341965, 0.00060849, 2020, 2027, 130, 4091, 2052, 1902, 226, 0, 0, 0, 0, 4907417, 645, 4888166, 643, 16437248, 147460096, 37987730682, 51392398211, 58695, 238275, 537, 58844, 1
5000, 2000, 0, 1, 10.002290035, 0.000582456, 2020, 2027, 130, 4091, 2052, 1902, 226, 0, 0, 0, 0, 4902438, 633, 4883207, 630, 16441344, 147460096, 37991685302, 51397944453, 58945, 232429, 324, 59078, 1
5000, 2000, 0, 1, 10.002335357, 0.000622131, 2020, 2027, 130, 4091, 2052, 1902, 226, 0, 0, 0, 0, 4903709, 634, 4884473, 632, 16429056, 147460096, 37990666272, 51396758686, 57957, 229847, 480, 58084, 1
5000, 2000, 0, 1, 10.002396446, 0.000657363, 2020, 2027, 130, 4091, 2052, 1902, 226, 0, 0, 0, 0, 4905661, 638, 4886417, 636, 16441344, 147460096, 37990924185, 51396663806, 59091, 229207, 275, 59216, 1
5000, 2000, 0, 1, 10.002397058, 0.000616329, 2020, 2027, 130, 4091, 2052, 1902, 226, 0, 0, 0, 0, 4910434, 648, 4891172, 646, 16429056, 147456000, 37989859452, 51395227944, 58852, 233017, 536, 58989, 1
5000, 2000, 0, 1, 10.002408546, 0.000661057, 2020, 2027, 130, 4091, 2052, 1902, 226, 0, 0, 0, 0, 4905911, 652, 4886667, 649, 16424960, 147456000, 37989696067, 51394764164, 58957, 229580, 564, 59078, 1
5000, 2000, 0, 1, 10.002373832, 0.000633281, 2020, 2027, 130, 4091, 2052, 1902, 226, 0, 0, 0, 0, 5438928, 714, 5417593, 711, 16457728, 147472384, 37987884372, 51392603386, 57973, 228998, 487, 58124, 1
5000, 2000, 0, 1, 10.002311283, 0.000601856, 2020, 2027, 130, 4091, 2052, 1902, 226, 0, 0, 0, 0, 4906791, 632, 4887543, 630, 16437248, 147456000, 37990490830, 51396247551, 59155, 234821, 401, 59276, 1
6250, 1600, 0, 1, 10.002067522, 0.00059809, 1620, 1627, 130, 3283, 1644, 1502, 182, 0, 0, 0, 0, 6098989, 678, 6069224, 675, 16392192, 147472384, 37814888445, 51158770703, 52305, 207031, 505, 52430, 1
6250, 1600, 0, 1, 10.002048681, 0.000567924, 1620, 1627, 130, 3283, 1644, 1502, 182, 0, 0, 0, 0, 6109916, 689, 6080098, 686, 16375808, 147456000, 37985778608, 51390062724, 52378, 204593, 641, 52490, 1
6250, 1600, 0, 1, 10.002013445, 0.000559246, 1620, 1627, 130, 3283, 1644, 1502, 182, 0, 0, 0, 0, 6109795, 676, 6079978, 673, 16388096, 147460096, 37989674852, 51395070134, 52167, 207491, 338, 52286, 1
6250, 1600, 0, 1, 10.002075329, 0.000572827, 1620, 1627, 130, 3283, 1644, 1502, 182, 0, 0, 0, 0, 6113066, 696, 6083233, 693, 16379904, 147460096, 37990425917, 51396509577, 52795, 212779, 551, 52929, 1
6250, 1600, 0, 1, 10.002096273, 0.000611399, 1620, 1627, 130, 3283, 1644, 1502, 182, 0, 0, 0, 0, 6110798, 687, 6080976, 684, 16388096, 147456000, 37989730919, 51395703418, 51904, 211018, 544, 52046, 1
6250, 1600, 0, 1, 10.001975675, 0.000529243, 1620, 1627, 130, 3283, 1644, 1502, 182, 0, 0, 0, 0, 6110993, 666, 6081170, 663, 16392192, 147472384, 37989973704, 51395419715, 51980, 208808, 323, 52116, 1
6250, 1600, 0, 1, 10.001982013, 0.000546393, 1620, 1627, 130, 3283, 1644, 1502, 182, 0, 0, 0, 0, 6103159, 662, 6073374, 659, 16404480, 147476480, 37989715896, 51395084821, 51173, 206102, 358, 51299, 1
6250, 1600, 0, 1, 10.002036945, 0.000552249, 1620, 1627, 130, 3283, 1644, 1502, 182, 0, 0, 0, 0, 6106082, 689, 6076283, 686, 16388096, 147460096, 37386824615, 50579528712, 51819, 205569, 355, 51937, 1
6250, 1600, 0, 1, 10.002008922, 0.000548943, 1620, 1627, 130, 3283, 1644, 1502, 182, 0, 0, 0, 0, 6102935, 677, 6073151, 674, 16392192, 147460096, 37989125047, 51394769022, 51972, 207043, 477, 52084, 1
6250, 1600, 0, 1, 10.002059445, 0.000574482, 1620, 1627, 130, 3283, 1644, 1502, 182, 0, 0, 0, 0, 6115165, 692, 6085322, 689, 16396288, 147472384, 37990072465, 51395847097, 52172, 205754, 645, 52306, 1
