Delay,Tasks,STasks,OS_Threads,Execution_Time_sec,Warmup_sec,cumulative,phases,objects,pending_accesses,pending_misses,stack_recycles,stack_unbinds,stolen_from_pending,stolen_from_staged,stolen_to_pending,stolen_to_staged,task_duration,task_overhead,phase_duration,phase_overhead,resident,virtual,TOT_CYC,TOT_INS,L2_TCM,L2_TCA,L3_TCM,L3_TCA,idle_rate
100, 100000, 0, 4, 2.542766559, 0.015989344, 100048, 100172, 782, 203163, 103047, 99281, 2304, 71, 2, 69, 2, 100246, 944, 100118, 942, 32190464, 189255680, 36479921981, 49021581006, 2661438, 5115904, 552696, 2661775, 93
100, 100000, 0, 4, 2.54119911, 0.016546051, 100044, 100246, 780, 203209, 102989, 99278, 2428, 46, 0, 44, 0, 100415, 851, 100202, 849, 32215040, 189276160, 36479600582, 49020609697, 2532084, 5035298, 594578, 2531155, 84
100, 100000, 0, 4, 2.542102531, 0.01609036, 100046, 100242, 782, 203256, 103058, 99277, 2402, 59, 1, 60, 1, 100451, 887, 100247, 886, 32219136, 189259776, 36468674023, 49009923635, 2465484, 4982353, 599988, 2464007, 87
100, 100000, 0, 4, 2.54017123, 0.016520385, 100054, 100167, 784, 203049, 102914, 99282, 2054, 79, 2, 77, 2, 100266, 824, 100153, 824, 32239616, 189272064, 36478638582, 49019755010, 2612309, 5124112, 536076, 2615624, 81
100, 100000, 0, 4, 2.540872924, 0.016825225, 100045, 100274, 783, 203372, 103234, 99275, 2049, 109, 1, 109, 1, 100394, 868, 100158, 866, 32219136, 189276160, 36470995362, 49018159084, 2472999, 4991976, 572940, 2477635, 85
125, 80000, 0, 4, 2.533816408, 0.012790706, 80044, 80215, 781, 162575, 82448, 79274, 1855, 51, 1, 51, 1, 125454, 898, 125180, 896, 29605888, 186114048, 36385127843, 48953961031, 2145962, 4195964, 414574, 2145571, 71
125, 80000, 0, 4, 2.533224753, 0.013271415, 80052, 80236, 781, 162721, 82534, 79282, 1858, 68, 0, 69, 0, 125166, 879, 124864, 876, 29642752, 186109952, 36380159560, 48955654994, 2204542, 4285258, 399669, 2202699, 69
125, 80000, 0, 4, 2.532719936, 0.013744575, 80047, 80165, 778, 162583, 82476, 79288, 2146, 72, 0, 71, 0, 125162, 833, 124957, 832, 29642752, 186130432, 36372088072, 48952829501, 1971384, 4035227, 470232, 1973931, 66
125, 80000, 0, 4, 2.534840218, 0.012748861, 80047, 80214, 781, 162829, 82648, 79274, 1738, 50, 0, 47, 0, 125148, 963, 124880, 962, 29630464, 186114048, 36377111620, 48957151010, 1983506, 4076699, 440400, 1985330, 76
125, 80000, 0, 4, 2.535384468, 0.013132404, 80046, 80238, 781, 162814, 82615, 79276, 2041, 55, 1, 57, 1, 125423, 990, 125113, 987, 29622272, 186114048, 36383886975, 48954918510, 2027073, 4122561, 463625, 2031839, 78
125, 80000, 0, 4, 2.535746366, 0.013044585, 80045, 80178, 782, 162515, 82367, 79277, 1735, 57, 2, 57, 2, 125230, 971, 125011, 970, 29642752, 186249216, 36383271263, 48953507462, 2011953, 4094546, 490111, 2012375, 77
125, 80000, 0, 4, 2.533230042, 0.012561293, 80061, 80249, 783, 162966, 82757, 79288, 1758, 48, 1, 50, 1, 125184, 887, 124882, 885, 29667328, 186114048, 36373131605, 48954157967, 2065053, 4170338, 406104, 2062218, 70
125, 80000, 0, 4, 2.534268537, 0.012893844, 80050, 80215, 783, 162780, 82597, 79279, 1736, 46, 2, 45, 2, 125091, 940, 124829, 938, 29704192, 186109952, 36380625946, 48955581326, 2113037, 4171301, 423794, 2114071, 74
125, 80000, 0, 4, 2.535213746, 0.01272821, 80047, 80169, 781, 162467, 82349, 79276, 1950, 71, 2, 69, 2, 125224, 973, 125023, 972, 29655040, 186109952, 36387830153, 48956464985, 2047666, 4118740, 454037, 2051628, 77
125, 80000, 0, 4, 2.534859365, 0.013517015, 80046, 80187, 780, 162375, 82245, 79278, 1845, 70, 0, 69, 0, 125147, 949, 124911, 948, 29605888, 186114048, 36382710945, 48952193103, 2078958, 4173043, 416756, 2077587, 75
200, 50000, 0, 4, 2.522419157, 0.007909538, 50063, 50256, 782, 102644, 52408, 49293, 1116, 45, 1, 43, 1, 200080, 998, 199261, 995, 25735168, 182964224, 36236298195, 48852455563, 1413809, 2869423, 255034, 1410980, 49
200, 50000, 0, 4, 2.523870652, 0.008344236, 50053, 50219, 778, 102898, 52710, 49288, 1317, 37, 1, 36, 1, 199786, 1106, 199106, 1098, 25743360, 182964224, 36238970607, 48854484046, 1332598, 2808924, 289437, 1335672, 55
200, 50000, 0, 4, 2.523827199, 0.008338223, 50073, 50262, 782, 102357, 52150, 49308, 1144, 42, 1, 44, 1, 199980, 1083, 199197, 1079, 25739264, 182968320, 36232685211, 48851913518, 1345213, 2813881, 295825, 1346976, 53
200, 50000, 0, 4, 2.537070058, 0.008208258, 50045, 50165, 779, 226763, 176622, 49276, 1300, 45, 1, 45, 1, 200067, 1897, 199545, 1892, 25751552, 182964224, 36335225615, 48980029671, 1541422, 2986604, 294440, 1538546, 93
200, 50000, 0, 4, 2.523907531, 0.008109185, 50079, 50241, 782, 102261, 52014, 49310, 1118, 38, 1, 39, 1, 199837, 1112, 199162, 1109, 25792512, 182964224, 36236642900, 48851949087, 1328701, 2826302, 274530, 1335791, 55
200, 50000, 0, 4, 2.524455783, 0.008369873, 50050, 50179, 778, 102359, 52206, 49284, 1319, 49, 0, 50, 0, 199872, 1132, 199320, 1129, 25767936, 183234560, 36229825511, 48834708151, 1345707, 2824123, 321297, 1344996, 56
200, 50000, 0, 4, 2.524145464, 0.008142755, 50048, 50260, 777, 103316, 53092, 49283, 1377, 44, 1, 44, 1, 199704, 1128, 198846, 1123, 25694208, 183099392, 36241157495, 48852368885, 1432911, 2905505, 281358, 1427467, 56
200, 50000, 0, 4, 2.524494062, 0.008492452, 50072, 50228, 779, 102707, 52527, 49308, 1402, 47, 2, 48, 2, 199968, 1148, 199320, 1145, 25735168, 182968320, 36237494105, 48850241022, 1376884, 2851754, 285276, 1375980, 57
200, 50000, 0, 4, 2.52441875, 0.008442016, 50055, 50237, 782, 103365, 53173, 49286, 1186, 49, 0, 47, 0, 199971, 1153, 199219, 1152, 25800704, 182964224, 36241266170, 48852557638, 1347700, 2805661, 304878, 1349184, 57
200, 50000, 0, 4, 2.5240615, 0.008364296, 50058, 50273, 780, 103134, 52897, 49289, 1137, 38, 2, 38, 2, 199877, 1123, 199010, 1118, 25763840, 182968320, 36235726739, 48851419338, 1288662, 2752732, 286642, 1287745, 55
250, 40000, 0, 4, 2.520779967, 0.006688301, 40076, 40290, 782, 82198, 41961, 39307, 921, 46, 1, 45, 1, 249396, 1243, 248041, 1236, 24432640, 180867072, 36194050763, 48819837218, 1090980, 2372378, 266760, 1092685, 49
250, 40000, 0, 4, 2.519889043, 0.006696984, 40100, 40292, 780, 82491, 42276, 39332, 1027, 45, 0, 46, 0, 249273, 1170, 248061, 1165, 24420352, 180854784, 36190793947, 48816312688, 1129598, 2395231, 223737, 1130027, 46
250, 40000, 0, 4, 2.515899046, 0.005362798, 40061, 40232, 781, 82739, 42688, 39292, 960, 180, 102, 180, 102, 248884, 1025, 247767, 1020, 24522752, 180871168, 36157418997, 48818879968, 990575, 2196421, 181371, 995142, 41
250, 40000, 0, 4, 2.519796034, 0.006546389, 40075, 40197, 782, 82113, 41969, 39305, 906, 47, 2, 47, 2, 249168, 1179, 248376, 1175, 24498176, 180854784, 36188392294, 48818528721, 1119103, 2390303, 235001, 1120102, 47
250, 40000, 0, 4, 2.520358354, 0.006732556, 40083, 40249, 785, 82289, 42133, 39311, 842, 48, 1, 47, 1, 249134, 1210, 248078, 1205, 24530944, 180731904, 36191755740, 48817856229, 1126373, 2406250, 240856, 1125496, 48
250, 40000, 0, 4, 2.52029914, 0.00665749, 40050, 40229, 781, 81900, 41692, 39275, 886, 39, 1, 37, 1, 249630, 1238, 248483, 1233, 24465408, 180854784, 36191589108, 48817126828, 1132494, 2408837, 231516, 1131309, 49
250, 40000, 0, 4, 2.52014362, 0.006759345, 40104, 40285, 780, 82014, 41805, 39333, 934, 33, 2, 32, 2, 249043, 1209, 247889, 1203, 24506368, 180854784, 36188970526, 48819598523, 1095283, 2409011, 237773, 1093266, 48
250, 40000, 0, 4, 2.520386841, 0.006647449, 40084, 40226, 779, 82319, 42153, 39317, 946, 41, 1, 40, 1, 249629, 1236, 248714, 1232, 24481792, 180989952, 36192352573, 48818105472, 1126265, 2402862, 234559, 1125098, 49
250, 40000, 0, 4, 2.519918334, 0.007260879, 40107, 40242, 784, 82417, 42264, 39333, 882, 43, 1, 42, 1, 249426, 1166, 248547, 1162, 24465408, 181002240, 36196550317, 48819331790, 1212096, 2500873, 242016, 1210992, 46
250, 40000, 0, 4, 2.516081648, 0.004844506, 40062, 40235, 775, 82317, 42237, 39298, 1169, 166, 202, 166, 202, 249289, 1046, 248169, 1042, 24465408, 180867072, 36160776928, 48818112224, 1029015, 2245077, 189291, 1032738, 41
500, 20000, 0, 4, 2.513113089, 0.003518622, 20101, 20181, 777, 43198, 23090, 19335, 485, 40, 0, 40, 0, 495989, 1717, 493780, 1710, 21929984, 178774016, 36099179068, 48749097134, 650618, 1483241, 143990, 647095, 34
500, 20000, 0, 4, 2.509626535, 0.003094026, 20053, 20192, 783, 41689, 21684, 19285, 453, 192, 204, 192, 204, 498023, 1261, 494451, 1259, 21889024, 178769920, 36083209115, 48745163889, 634026, 1430777, 101123, 634877, 25
500, 20000, 0, 4, 2.512587005, 0.004017028, 20120, 20298, 779, 42807, 22593, 19352, 485, 28, 1, 28, 1, 495341, 1614, 490735, 1600, 21950464, 178753536, 36099870021, 48746772128, 658144, 1495106, 141334, 655661, 32
500, 20000, 0, 4, 2.513302722, 0.003581488, 20234, 20422, 782, 42321, 22093, 19463, 505, 24, 1, 24, 1, 492695, 1776, 488044, 1762, 21856256, 178905088, 36097158613, 48747500888, 638358, 1603700, 132417, 637724, 35
500, 20000, 0, 4, 2.513384993, 0.003534123, 20211, 20402, 778, 42562, 22336, 19451, 498, 29, 0, 30, 0, 493482, 1803, 488629, 1786, 21893120, 178753536, 36092753670, 48744153322, 626958, 1580250, 134187, 626230, 36
500, 20000, 0, 4, 2.512986816, 0.00347255, 20124, 20275, 778, 42741, 22557, 19362, 605, 33, 1, 30, 1, 495855, 1705, 492044, 1692, 21880832, 178888704, 36100143866, 48747378466, 662416, 1540610, 133885, 663869, 34
500, 20000, 0, 4, 2.513404438, 0.003489643, 20138, 20292, 774, 42961, 22765, 19380, 625, 28, 1, 28, 1, 495302, 1791, 491281, 1776, 21905408, 178769920, 36099623100, 48746466179, 643011, 1499496, 146556, 643173, 36
500, 20000, 0, 4, 2.512681248, 0.003846985, 20162, 20358, 782, 42761, 22525, 19393, 471, 27, 1, 27, 1, 494508, 1643, 489654, 1628, 21815296, 178892800, 36095830146, 48744797758, 655947, 1556368, 135315, 656426, 33
500, 20000, 0, 4, 2.513153106, 0.003437283, 20050, 20196, 783, 41604, 21429, 19280, 461, 35, 1, 34, 1, 497234, 1775, 493518, 1761, 21889024, 180854784, 36098829108, 48747674975, 647228, 1496393, 142726, 644081, 35
500, 20000, 0, 4, 2.513676948, 0.003653131, 20048, 20219, 782, 41905, 21700, 19276, 503, 31, 1, 31, 1, 496930, 1872, 492560, 1855, 21880832, 178774016, 36096365598, 48746556979, 646762, 1488742, 122907, 646291, 37
625, 16000, 0, 4, 2.511816182, 0.003154203, 16134, 16352, 778, 35233, 18989, 15365, 520, 37, 1, 36, 1, 617854, 2032, 609477, 2005, 21331968, 177704960, 36078986964, 48733605687, 552420, 1365448, 122556, 551611, 32
625, 16000, 0, 4, 2.508168897, 0.00784898, 16145, 16303, 781, 34808, 18781, 15379, 409, 203, 202, 201, 202, 618270, 859, 612131, 855, 21372928, 177709056, 36063320793, 48735343749, 497257, 1154276, 92043, 494230, 13
625, 16000, 0, 4, 2.51156805, 0.002953281, 16265, 16445, 779, 35777, 19562, 15498, 546, 26, 1, 26, 1, 612859, 1937, 606119, 1917, 21336064, 177709056, 36077113468, 48739368552, 543694, 1368482, 104737, 544030, 31
625, 16000, 0, 4, 2.512081869, 0.002926644, 16253, 16357, 777, 35413, 19282, 15488, 537, 33, 0, 33, 0, 613019, 2091, 608902, 2079, 21381120, 177704960, 36046313852, 48691669097, 573922, 1441711, 108001, 574982, 34
625, 16000, 0, 4, 2.512059381, 0.002933046, 16271, 16410, 782, 35476, 19305, 15498, 515, 35, 1, 32, 1, 612096, 2082, 606584, 2064, 21237760, 177721344, 36075021652, 48731812085, 585649, 1458610, 106773, 587495, 33
625, 16000, 0, 4, 2.512411731, 0.002976261, 16148, 16293, 782, 34669, 18501, 15380, 465, 41, 1, 38, 1, 617647, 2149, 611892, 2129, 21417984, 177725440, 36081393839, 48734827801, 538814, 1362154, 136051, 537964, 34
625, 16000, 0, 4, 2.512022096, 0.002862019, 16281, 16454, 780, 35994, 19791, 15512, 431, 31, 1, 30, 1, 612402, 2067, 605601, 2044, 21340160, 177725440, 36079995227, 48738646920, 588311, 1416694, 105169, 589185, 33
625, 16000, 0, 4, 2.512534882, 0.003125539, 16232, 16396, 781, 34939, 18733, 15460, 553, 30, 2, 31, 2, 614462, 2172, 607989, 2149, 21397504, 177991680, 36080605581, 48737576033, 565063, 1423582, 113655, 566337, 35
625, 16000, 0, 4, 2.511275101, 0.002962687, 16215, 16322, 779, 34228, 18083, 15446, 395, 27, 1, 29, 1, 613557, 1842, 609464, 1831, 21426176, 177856512, 36077704627, 48734298491, 525522, 1339977, 129331, 521052, 29
625, 16000, 0, 4, 2.511566864, 0.003073297, 16151, 16297, 782, 34573, 18398, 15381, 413, 34, 0, 34, 0, 617818, 1969, 612101, 1953, 21422080, 177721344, 36082267801, 48736455233, 568566, 1364172, 118916, 565765, 31
1000, 10000, 0, 4, 2.510101202, 0.002010246, 10241, 10419, 782, 24067, 13844, 9470, 369, 31, 2, 31, 2, 972848, 2967, 955236, 2913, 20606976, 177725440, 36056789977, 48722503299, 437125, 1152139, 99076, 436142, 30
1000, 10000, 0, 4, 2.509754924, 0.002019137, 10114, 10263, 779, 22508, 12327, 9345, 294, 36, 2, 37, 2, 986197, 2912, 971610, 2869, 20578304, 177709056, 36050631219, 48720061353, 410129, 1043148, 82153, 407809, 29
1000, 10000, 0, 4, 2.509847524, 0.002045272, 10299, 10446, 784, 24167, 13989, 9528, 392, 31, 0, 31, 0, 968334, 2819, 953740, 2779, 20586496, 177725440, 36053245774, 48720128105, 429089, 1137047, 88505, 431963, 29
1000, 10000, 0, 4, 2.510023711, 0.002072403, 10174, 10348, 784, 24638, 14436, 9405, 260, 40, 2, 41, 2, 978435, 2872, 961724, 2835, 20606976, 177725440, 36056700025, 48722276919, 427675, 1091632, 104519, 427105, 29
1000, 10000, 0, 4, 2.509653068, 0.002050221, 10129, 10333, 784, 22871, 12628, 9355, 227, 25, 0, 24, 0, 984965, 2869, 964786, 2810, 20422656, 177840128, 36050358557, 48716618237, 402763, 1033265, 98342, 397237, 29
1000, 10000, 0, 4, 2.510349807, 0.002040225, 10191, 10288, 781, 24116, 13990, 9426, 446, 39, 1, 40, 1, 979167, 3051, 969381, 3022, 20557824, 177709056, 36055661849, 48720970610, 429123, 1126311, 104342, 430811, 31
1000, 10000, 0, 4, 2.510281723, 0.002108671, 10204, 10354, 783, 24761, 14578, 9433, 250, 26, 1, 25, 1, 976230, 2988, 961731, 2946, 20705280, 177721344, 36059837825, 48723225699, 452750, 1127746, 109825, 451103, 30
1000, 10000, 0, 4, 2.511707302, 0.002084858, 10230, 10411, 779, 22259, 12017, 9464, 496, 22, 1, 26, 1, 973744, 3589, 956289, 3525, 20611072, 177725440, 36050679246, 48717726106, 412572, 1244728, 88727, 412899, 36
1000, 10000, 0, 4, 2.509581598, 0.00192685, 10137, 10253, 782, 22518, 12365, 9365, 324, 28, 1, 30, 1, 981030, 2827, 969472, 2794, 20590592, 177709056, 36050288463, 48719664116, 405499, 1102708, 89546, 405169, 28
1000, 10000, 0, 4, 2.510175197, 0.002115798, 10192, 10445, 778, 23099, 12818, 9424, 305, 31, 1, 33, 1, 976781, 2996, 952436, 2932, 20602880, 177704960, 36053424882, 48720065473, 406576, 1134080, 105164, 407322, 30
1250, 8000, 0, 4, 2.509652088, 0.001777844, 8260, 8408, 782, 21646, 13455, 7489, 336, 24, 2, 24, 2, 1205912, 3575, 1183864, 3509, 20361216, 176676864, 36048731080, 48714545214, 404819, 1046374, 101557, 407454, 29
1250, 8000, 0, 4, 2.509977962, 0.001743691, 8380, 8525, 782, 21199, 13038, 7608, 404, 30, 3, 30, 3, 1188879, 3734, 1167998, 3669, 20303872, 176660480, 36046121620, 48715247457, 419695, 1127970, 77077, 420970, 31
1250, 8000, 0, 4, 2.509299873, 0.001703104, 8211, 8362, 782, 19248, 11058, 7440, 288, 26, 1, 27, 1, 1215060, 3485, 1192293, 3420, 20344832, 176676864, 36042359950, 48711698890, 360793, 1041879, 89623, 357563, 28
1250, 8000, 0, 4, 2.50883923, 0.001849197, 8303, 8466, 776, 20626, 12427, 7541, 416, 29, 1, 29, 1, 1197982, 3158, 1174258, 3097, 20324352, 176656384, 36046644539, 48713270324, 403713, 1096281, 98923, 406389, 26
1250, 8000, 0, 4, 2.509326913, 0.001692193, 8369, 8503, 778, 20287, 12096, 7605, 418, 38, 1, 40, 1, 1319381, 3816, 1298166, 3760, 20377600, 176807936, 36041013797, 48714248976, 394969, 1090209, 67435, 395989, 28
1250, 8000, 0, 4, 2.508955653, 0.001661499, 8160, 8365, 783, 18779, 10518, 7389, 264, 25, 1, 24, 1, 1105470, 3006, 1077252, 2930, 20357120, 176672768, 36043716872, 48712776989, 361199, 1014525, 86145, 363264, 27
1250, 8000, 0, 4, 2.509686364, 0.001855106, 8347, 8523, 778, 21053, 12844, 7579, 272, 29, 3, 30, 3, 1193914, 3579, 1167920, 3502, 20189184, 176672768, 36045898059, 48716996613, 395775, 1084115, 78177, 393656, 29
1250, 8000, 0, 4, 2.509204809, 0.001832132, 8199, 8425, 778, 20195, 11942, 7433, 342, 29, 0, 30, 0, 1214780, 3413, 1180699, 3318, 20369408, 176672768, 36043399191, 48711963474, 372287, 1022712, 90117, 372596, 28
1250, 8000, 0, 4, 2.509137136, 0.00168455, 8253, 8428, 776, 20540, 12326, 7500, 356, 33, 2, 33, 2, 1207707, 3393, 1181535, 3320, 20316160, 176660480, 36045160175, 48712052460, 393474, 1048433, 94695, 390205, 28
1250, 8000, 0, 4, 2.50838777, 0.001679125, 8356, 8515, 781, 21245, 13061, 7589, 239, 40, 2, 40, 2, 1191839, 2971, 1168656, 2914, 20353024, 176676864, 36046111672, 48717267577, 402380, 1047405, 76597, 406456, 24
2500, 4000, 0, 4, 2.508092065, 0.001120436, 4933, 5096, 780, 14048, 9861, 4164, 133, 34, 1, 33, 1, 2016315, 5257, 1948940, 5087, 19857408, 176660480, 36029348561, 48707166798, 279496, 1284411, 68010, 278805, 26
2500, 4000, 0, 4, 2.50764439, 0.001225899, 4927, 5089, 782, 14464, 10258, 4159, 567, 31, 0, 28, 0, 2020624, 4865, 1955280, 4709, 19832832, 176660480, 36028263199, 48704994334, 292332, 1327352, 58369, 292871, 24
2500, 4000, 0, 4, 2.506872072, 0.001089314, 4534, 4684, 780, 12871, 8693, 3763, 394, 34, 0, 34, 0, 2194681, 3576, 2121424, 3456, 19841024, 176660480, 36029102534, 48708851658, 255497, 1066241, 63651, 260293, 16
2500, 4000, 0, 4, 2.508126815, 0.001184384, 5009, 5221, 777, 13296, 9075, 4245, 626, 33, 0, 33, 0, 1984681, 5215, 1901003, 4998, 19894272, 176807936, 36024603651, 48704478008, 250825, 1392618, 49039, 251557, 26
2500, 4000, 0, 4, 2.508515442, 0.001008986, 4996, 5183, 783, 15546, 11319, 4229, 609, 29, 0, 32, 0, 1993828, 5539, 1919422, 5332, 19800064, 176656384, 36026392237, 48705524102, 311255, 1318142, 51739, 313429, 27
2500, 4000, 0, 4, 2.508284424, 0.001089081, 4959, 5161, 778, 14256, 10004, 4191, 612, 20, 1, 20, 1, 2009465, 5403, 1927618, 5188, 19841024, 176676864, 36029661295, 48709011440, 280275, 1330066, 50824, 277978, 26
2500, 4000, 0, 4, 2.507819512, 0.001126084, 4969, 5127, 781, 14837, 10648, 4200, 122, 31, 1, 32, 1, 2002800, 4930, 1938588, 4777, 19910656, 176672768, 36028647358, 48706895740, 284330, 1304754, 60165, 282711, 24
2500, 4000, 0, 4, 2.508025658, 0.001038212, 4977, 5145, 779, 13844, 9648, 4219, 617, 35, 1, 34, 1, 1998892, 5157, 1930374, 4983, 19808256, 176660480, 36002730846, 48672750503, 257113, 1352843, 55711, 256484, 25
2500, 4000, 0, 4, 2.508274319, 0.00111093, 4993, 5174, 783, 13141, 8899, 4223, 121, 26, 1, 30, 1, 1990460, 5364, 1918025, 5171, 19857408, 176672768, 36026232369, 48709010400, 250690, 1383458, 50029, 248075, 26
2500, 4000, 0, 4, 2.508780488, 0.001176396, 4877, 5110, 783, 13796, 9519, 4104, 549, 21, 0, 22, 0, 2041027, 5821, 1944713, 5546, 19816448, 176660480, 36031990809, 48708257532, 270851, 1307547, 75051, 272183, 28
3125, 3200, 0, 4, 2.508192389, 0.000965895, 3899, 4057, 783, 10326, 6924, 3129, 113, 23, 2, 24, 2, 2554503, 7103, 2449221, 6815, 19763200, 176660480, 36017124526, 48700296347, 218198, 1101844, 42660, 220020, 27
3125, 3200, 0, 4, 2.507613601, 0.000969251, 4494, 4650, 780, 12631, 9238, 3728, 132, 33, 1, 32, 1, 2215592, 5448, 2139559, 5253, 19767296, 176672768, 36025989285, 48710612253, 224291, 1517143, 47333, 228506, 24
3125, 3200, 0, 4, 2.507978692, 0.000963376, 4122, 4342, 780, 12159, 8712, 3352, 558, 27, 1, 29, 1, 2413049, 6331, 2290016, 6011, 19742720, 176660480, 36026863385, 48706266858, 233833, 1221201, 66568, 234037, 26
3125, 3200, 0, 4, 2.508067061, 0.000968754, 4522, 4689, 783, 13357, 9948, 3750, 745, 25, 1, 27, 1, 2196258, 5793, 2115079, 5580, 19742720, 176656384, 36011276781, 48688962796, 246595, 1507833, 47489, 246985, 26
3125, 3200, 0, 4, 2.508826188, 0.000987142, 3790, 3892, 778, 9461, 6119, 3040, 391, 22, 0, 22, 0, 2629854, 7882, 2548679, 7668, 19763200, 176660480, 36021965546, 48702325999, 231228, 1109246, 50102, 235670, 30
3125, 3200, 0, 4, 2.507977931, 0.000987557, 4470, 4620, 780, 12923, 9538, 3707, 109, 22, 2, 24, 2, 2228475, 5768, 2155816, 5579, 19722240, 176656384, 36027886547, 48710876013, 234917, 1509294, 47931, 235626, 25
3125, 3200, 0, 4, 2.507757423, 0.000963552, 4458, 4730, 782, 15408, 11908, 3688, 729, 32, 1, 29, 1, 2233065, 5563, 2100468, 5234, 19689472, 176656384, 36025362520, 48707496387, 276824, 1446933, 46962, 279544, 24
3125, 3200, 0, 4, 2.508268983, 0.001014716, 4440, 4641, 782, 12633, 9194, 3670, 720, 21, 1, 22, 1, 2241394, 6037, 2141750, 5769, 19763200, 176656384, 36026394130, 48710439876, 232825, 1566939, 47651, 231238, 26
3125, 3200, 0, 4, 2.507957045, 0.000944381, 4539, 4675, 778, 12780, 9404, 3772, 133, 25, 0, 22, 0, 2190365, 5694, 2124954, 5525, 19685376, 176795648, 36026507393, 48709656719, 225979, 1511963, 47765, 227859, 26
3125, 3200, 0, 4, 2.507753608, 0.000882141, 4421, 4540, 781, 12443, 9067, 3651, 126, 27, 0, 25, 0, 2255303, 5738, 2193375, 5578, 19681280, 176672768, 36022054977, 48704916790, 222181, 1379030, 48748, 223285, 25
5000, 2000, 0, 4, 2.508134423, 0.000765834, 3266, 3473, 778, 10218, 7984, 2499, 1331, 29, 1, 29, 1, 3040317, 8320, 2850581, 7805, 19595264, 176807936, 36022667096, 48708265746, 201744, 1594441, 41429, 199939, 27
5000, 2000, 0, 4, 2.508108503, 0.000790648, 2517, 2618, 777, 7102, 4966, 1754, 349, 31, 1, 29, 1, 3945798, 11185, 3781211, 10723, 19558400, 176791552, 36010643455, 48693273651, 201886, 1000633, 42560, 199454, 28
5000, 2000, 0, 4, 2.50734233, 0.00086857, 3091, 3261, 782, 9886, 7680, 2321, 618, 27, 2, 25, 2, 3209896, 7737, 3046877, 7327, 19574784, 176660480, 36019406538, 48704220484, 217143, 1408010, 48070, 218015, 24
5000, 2000, 0, 4, 2.508461986, 0.000766697, 2053, 2162, 778, 4798, 2659, 1287, 111, 30, 0, 31, 0, 4824461, 14847, 4569854, 14078, 19636224, 176672768, 36008362075, 48691368024, 207341, 711859, 38670, 208107, 30
5000, 2000, 0, 4, 2.508536124, 0.000792931, 2330, 2503, 780, 6296, 4157, 1563, 401, 30, 1, 29, 1, 4257475, 12937, 3952060, 12024, 19574784, 176676864, 36009101426, 48691932563, 208908, 912631, 42606, 209028, 30
5000, 2000, 0, 4, 2.507579516, 0.00084902, 3304, 3480, 781, 10649, 8436, 2535, 80, 25, 2, 24, 2, 3013192, 7502, 2856290, 7114, 19632128, 176672768, 36021534226, 48705206091, 216421, 1473607, 47817, 215324, 24
5000, 2000, 0, 4, 2.508730263, 0.00082365, 2061, 2254, 781, 5317, 3078, 1295, 111, 23, 2, 23, 2, 4819243, 15187, 4402598, 13870, 19574784, 176672768, 36010110647, 48693349532, 199775, 699905, 42766, 199473, 31
5000, 2000, 0, 4, 2.507720053, 0.000745147, 3122, 3197, 780, 9527, 7415, 2352, 1176, 35, 3, 35, 3, 3184315, 8184, 3102114, 7970, 19554304, 176660480, 36021915897, 48706778759, 205556, 1423502, 48724, 203909, 25
5000, 2000, 0, 4, 2.507620148, 0.000754201, 3115, 3313, 780, 10502, 8269, 2355, 636, 30, 1, 31, 1, 3191749, 8113, 2987955, 7615, 19525632, 176660480, 36019309361, 48703533879, 208698, 1391751, 51518, 210079, 25
5000, 2000, 0, 4, 2.507617593, 0.000795078, 3188, 3358, 779, 10161, 7964, 2423, 673, 33, 1, 34, 1, 3122211, 7841, 2960241, 7442, 19587072, 176676864, 36017966418, 48702399434, 195449, 1432561, 45222, 195099, 25
6250, 1600, 0, 4, 2.507423911, 0.000794367, 2783, 2889, 780, 9040, 7295, 2013, 639, 29, 0, 30, 0, 3570510, 8904, 3428147, 8559, 19562496, 178778112, 36017394313, 48703447909, 195476, 1367440, 43181, 197766, 24
6250, 1600, 0, 4, 2.507588502, 0.000760393, 2744, 2985, 782, 8977, 7100, 1974, 1193, 29, 0, 29, 0, 3621949, 9276, 3322671, 8519, 19480576, 176676864, 36015956078, 48700764268, 194259, 1424892, 41504, 193631, 25
6250, 1600, 0, 4, 2.507364429, 0.000891538, 2774, 2904, 777, 9037, 7270, 2012, 658, 28, 2, 29, 2, 3582526, 8824, 3416847, 8415, 19509248, 176676864, 36015767174, 48702010532, 198010, 1426271, 38354, 198908, 24
6250, 1600, 0, 4, 2.507248351, 0.000702688, 2910, 3086, 782, 9179, 7360, 2146, 720, 22, 2, 21, 2, 3415328, 8274, 3226507, 7806, 19501056, 176660480, 36015168509, 48702496655, 191533, 1442500, 33520, 190699, 24
6250, 1600, 0, 4, 2.506804395, 0.000758874, 2964, 3144, 782, 9658, 7849, 2199, 80, 23, 0, 24, 0, 3352076, 7529, 3149729, 7086, 19337216, 176660480, 36016462814, 48704202200, 180642, 1401513, 38605, 182646, 22
6250, 1600, 0, 4, 2.507432585, 0.000769705, 2946, 3117, 782, 9396, 7582, 2174, 729, 19, 1, 21, 1, 3376316, 8316, 3186595, 7854, 19558400, 176660480, 36019797304, 48707202720, 201728, 1561828, 39060, 201006, 24
