Delay,Tasks,STasks,OS_Threads,Execution_Time_sec,Warmup_sec,cumulative,phases,objects,pending_accesses,pending_misses,stack_recycles,stack_unbinds,stolen_from_pending,stolen_from_staged,stolen_to_pending,stolen_to_staged,task_duration,task_overhead,phase_duration,phase_overhead,resident,virtual,TOT_CYC,TOT_INS,L2_TCM,L2_TCA,L3_TCM,L3_TCA,idle_rate
100, 100000, 0, 16, 0.671052877, 0.016623609, 100128, 100794, 3185, 208584, 108880, 97011, 609, 949, 13, 938, 13, 101925, 4767, 101254, 4735, 45498368, 306106368, 34274164121, 45054152045, 4840086, 8688874, 1016671, 4723614, 447
100, 100000, 0, 16, 0.679879454, 0.016624014, 100132, 100867, 3183, 209668, 109564, 97014, 707, 830, 8, 833, 8, 101993, 6200, 101246, 6155, 45780992, 306106368, 34284864366, 45064160470, 4813852, 8926376, 1071120, 4793514, 573
100, 100000, 0, 16, 0.672928688, 0.016292063, 99977, 100713, 3183, 208739, 108991, 97003, 627, 1001, 13, 1001, 13, 102092, 5262, 101339, 5223, 45797376, 306094080, 34345234084, 45079889694, 4953915, 8955028, 1069858, 4961943, 490
100, 100000, 0, 16, 0.666188626, 0.014632634, 100049, 100702, 3185, 209090, 109316, 96952, 586, 915, 160, 917, 160, 101851, 4246, 101178, 4220, 45498368, 306094080, 34207750974, 45041400785, 4792425, 8648470, 984706, 4811307, 400
100, 100000, 0, 16, 0.671715631, 0.016453983, 99793, 100459, 3182, 208189, 108456, 96760, 717, 747, 162, 747, 162, 101769, 5339, 101102, 5302, 45760512, 306106368, 34238998468, 45072276174, 4713818, 8937445, 976074, 4803386, 498
100, 100000, 0, 16, 0.668914174, 0.016342044, 99798, 100509, 3183, 208198, 108476, 96903, 708, 832, 9, 833, 9, 101919, 4822, 101149, 4788, 45740032, 306089984, 34336330528, 45082180916, 4973929, 9043705, 1150995, 5015975, 451
100, 100000, 0, 16, 0.676786352, 0.016121914, 99821, 100555, 3184, 208618, 108744, 97015, 648, 672, 18, 673, 18, 101931, 6045, 101174, 6001, 45547520, 306094080, 34338146137, 45074001548, 4975172, 9041867, 1118525, 4855008, 559
100, 100000, 0, 16, 0.674526348, 0.016704533, 99982, 100612, 3183, 208575, 108778, 96991, 673, 843, 11, 845, 11, 102025, 5481, 101372, 5445, 45449216, 306089984, 34246546912, 45063432684, 4780835, 8787194, 1061577, 4710289, 509
100, 100000, 0, 16, 0.666317174, 0.015184377, 99688, 100340, 3183, 207933, 108303, 96666, 687, 722, 163, 722, 163, 94377, 4292, 93760, 4265, 45133824, 306106368, 34252576669, 45061143351, 4921119, 8748120, 1033850, 4746803, 435
125, 80000, 0, 16, 0.667747488, 0.012309341, 80122, 80810, 3182, 168818, 88836, 77029, 583, 811, 212, 812, 212, 126687, 6200, 125645, 6165, 43180032, 302944256, 33950815055, 44958977021, 4122813, 7710697, 923293, 4009082, 467
125, 80000, 0, 16, 0.674066718, 0.012993989, 80026, 80713, 3183, 168457, 88461, 76919, 573, 767, 113, 778, 113, 126626, 7458, 125511, 7392, 42901504, 302948352, 33974877016, 44926094597, 4023155, 7693158, 888260, 4204047, 556
125, 80000, 0, 16, 0.670814568, 0.012889026, 80130, 80793, 3185, 169505, 89417, 76999, 500, 727, 109, 728, 109, 126494, 6674, 125465, 6622, 42811392, 302944256, 34005118896, 44981358797, 4143686, 7763205, 864027, 4111641, 501
125, 80000, 0, 16, 0.676222364, 0.013596879, 80006, 80675, 3182, 168432, 88355, 77012, 610, 709, 13, 714, 13, 126916, 7866, 125836, 7799, 43065344, 302960640, 34126950233, 45001926705, 4258688, 7945113, 927859, 4265265, 583
125, 80000, 0, 16, 0.664438361, 0.012728847, 80189, 80814, 3183, 170317, 90249, 77014, 589, 768, 211, 772, 211, 126399, 5564, 125402, 5522, 43159552, 302948352, 33930563663, 44997339536, 4057539, 7795870, 817118, 4075019, 422
125, 80000, 0, 16, 0.670119963, 0.012975296, 80182, 80783, 3184, 169854, 89965, 77004, 555, 903, 117, 903, 117, 126823, 6494, 125861, 6446, 43126784, 302944256, 34010440490, 44999584018, 4240340, 7938372, 849138, 4197307, 488
125, 80000, 0, 16, 0.660872656, 0.01322276, 79957, 80647, 3183, 168766, 88793, 77016, 567, 704, 113, 706, 113, 126768, 5083, 125677, 5038, 42496000, 302944256, 34053838028, 45001077865, 4379045, 8000733, 1024439, 3953988, 385
125, 80000, 0, 16, 0.670780992, 0.012469186, 79976, 80700, 3182, 168836, 88814, 77018, 628, 681, 109, 682, 109, 126504, 6957, 125391, 6900, 42868736, 302944256, 34023024029, 44985571034, 4329485, 7702993, 925227, 4314140, 521
125, 80000, 0, 16, 0.66453731, 0.012965868, 80025, 80770, 3183, 169462, 89356, 77025, 617, 846, 217, 843, 217, 126852, 5680, 125679, 5627, 43163648, 302948352, 33853380725, 45006088933, 4107239, 7650003, 884621, 3887680, 429
125, 80000, 0, 16, 0.661398924, 0.011100267, 80091, 80790, 3184, 169024, 89056, 77017, 578, 874, 215, 876, 215, 126619, 5176, 125523, 5128, 42815488, 302948352, 33883390570, 44986355792, 3926986, 7703695, 851548, 3936055, 392
200, 50000, 0, 16, 0.65671787, 0.008377557, 50120, 50844, 3185, 108226, 57803, 47017, 364, 767, 239, 767, 239, 200519, 8107, 197718, 8000, 39010304, 299798528, 33689066289, 44876252334, 3019982, 5911397, 741929, 2988239, 388
200, 50000, 0, 16, 0.66340925, 0.00890363, 50080, 50739, 3183, 107509, 57386, 46998, 459, 785, 134, 776, 134, 200742, 10026, 198151, 9897, 39112704, 299802624, 33708418154, 44873286497, 3303808, 6178880, 650625, 3202532, 475
200, 50000, 0, 16, 0.657795042, 0.008704974, 50083, 50812, 3183, 107806, 57821, 46984, 450, 864, 241, 864, 241, 200979, 8465, 198070, 8344, 39243776, 299798528, 33712719680, 44884505008, 3032736, 5968127, 681202, 3032563, 404
200, 50000, 0, 16, 0.652059354, 0.008153994, 50142, 50750, 3182, 108185, 57995, 46995, 404, 862, 235, 861, 235, 200502, 6655, 198057, 6578, 39120896, 299798528, 33659696374, 44862787242, 3031983, 5938221, 606603, 2969635, 321
200, 50000, 0, 16, 0.65697159, 0.008124913, 50165, 50873, 3182, 107920, 57916, 47004, 408, 906, 214, 905, 214, 200371, 8014, 197547, 7901, 38850560, 299798528, 33776516229, 44892742976, 3368951, 6424511, 756250, 3409721, 384
200, 50000, 0, 16, 0.662022101, 0.008267514, 50028, 50687, 3184, 107798, 57787, 46949, 408, 721, 137, 723, 137, 200608, 9850, 197977, 9730, 38764544, 299802624, 33737088159, 44848551002, 3132843, 6001439, 692057, 3173692, 468
200, 50000, 0, 16, 0.652149543, 0.008465285, 49961, 50659, 3183, 107414, 57505, 46877, 443, 850, 208, 869, 208, 200593, 7271, 197768, 7168, 39034880, 299802624, 33694725572, 44773519990, 3202498, 6355099, 713151, 3303981, 349
200, 50000, 0, 16, 0.657865493, 0.008608069, 50157, 50923, 3181, 107872, 57771, 47012, 493, 911, 211, 913, 211, 200799, 8329, 197776, 8197, 39268352, 299802624, 33648535660, 44869249088, 2988956, 6025444, 645257, 2983701, 398
200, 50000, 0, 16, 0.666739703, 0.008951969, 50092, 50757, 3184, 107769, 57759, 47023, 361, 624, 11, 623, 11, 201368, 10936, 198709, 10795, 39305216, 299802624, 33796182425, 44869913837, 3183238, 6113338, 727816, 3056792, 515
200, 50000, 0, 16, 0.665368969, 0.008409215, 50158, 50792, 3183, 107595, 57411, 47013, 413, 666, 113, 673, 113, 201038, 10408, 198448, 10275, 39215104, 299802624, 33716975110, 44865628074, 3034009, 6015452, 637187, 3057717, 492
250, 40000, 0, 16, 0.651631441, 0.007199, 39890, 40472, 3185, 87130, 47785, 37013, 312, 838, 208, 836, 208, 250105, 10133, 246535, 9987, 37212160, 298754048, 33713832224, 44897548310, 3134720, 5693255, 740595, 2776052, 389
250, 40000, 0, 16, 0.650286841, 0.00818506, 40076, 40725, 3184, 87048, 47213, 37058, 371, 920, 350, 921, 350, 249767, 8522, 245740, 8385, 37883904, 298749952, 33565796728, 44851310428, 2673035, 5298615, 581459, 2653193, 330
250, 40000, 0, 16, 0.651466474, 0.007196919, 40094, 40775, 3183, 87212, 47113, 37011, 383, 735, 210, 751, 210, 250145, 8681, 245835, 8533, 37888000, 297701376, 33630288492, 44796414088, 2907216, 5702882, 594286, 2897918, 335
250, 40000, 0, 16, 0.656724329, 0.006995442, 40098, 40807, 3181, 87117, 46837, 37008, 408, 673, 114, 670, 114, 250099, 10599, 245715, 10413, 37400576, 298754048, 33643215978, 44814465787, 2866993, 5607445, 582548, 2797718, 406
250, 40000, 0, 16, 0.668720073, 0.007363488, 40185, 40845, 3184, 88813, 48541, 37010, 321, 600, 11, 601, 11, 250890, 14620, 246802, 14383, 38027264, 298749952, 33709840123, 44848539936, 2985144, 5803398, 651902, 3008482, 552
250, 40000, 0, 16, 0.661827902, 0.006580554, 40186, 40839, 3185, 89219, 49084, 37011, 319, 718, 117, 719, 117, 250135, 12141, 246021, 11992, 37969920, 298749952, 33667057770, 44840883973, 2837271, 5691797, 613199, 2900336, 465
250, 40000, 0, 16, 0.648882684, 0.006938144, 40035, 40659, 3183, 87829, 48122, 37012, 400, 1007, 317, 1019, 317, 250327, 8282, 246334, 8153, 37752832, 298754048, 33531932994, 44783053856, 2823089, 5575987, 608296, 2666461, 320
250, 40000, 0, 16, 0.653723225, 0.006894531, 40146, 40832, 3185, 87509, 47295, 37006, 309, 858, 214, 857, 214, 250053, 9443, 245671, 9277, 37621760, 298754048, 33607080792, 44819705215, 2703757, 5506351, 622720, 2707135, 363
250, 40000, 0, 16, 0.664782434, 0.00675046, 40001, 40611, 3184, 86964, 46938, 37020, 325, 628, 118, 627, 118, 249905, 14599, 245994, 14385, 37752832, 298754048, 33713836371, 44874467142, 2943183, 5745504, 583357, 2965822, 552
250, 40000, 0, 16, 0.665561793, 0.007799221, 40067, 40804, 3184, 87544, 47703, 36995, 350, 570, 9, 567, 9, 250556, 13978, 246001, 13723, 37986304, 298749952, 33688182756, 44850076063, 2868652, 5461387, 655306, 2818411, 528
500, 20000, 0, 16, 0.660567922, 0.004774142, 20075, 20788, 3182, 47903, 26671, 17013, 302, 609, 116, 616, 116, 496121, 28271, 479023, 27315, 35401728, 295587840, 33535493774, 44740880601, 2498026, 4617768, 558935, 2486493, 539
500, 20000, 0, 16, 0.657002964, 0.004319512, 20143, 20874, 3181, 46911, 26644, 17013, 302, 644, 163, 646, 163, 496045, 23845, 478326, 22970, 35172352, 295604224, 33463255824, 44757834756, 2265900, 4435655, 459247, 2252947, 458
500, 20000, 0, 16, 0.664610713, 0.004605895, 20159, 20834, 3183, 48198, 27852, 17031, 311, 470, 10, 463, 10, 496367, 28785, 480349, 27851, 34877440, 295604224, 33469558846, 44746235957, 2133685, 4539959, 434576, 2158680, 547
500, 20000, 0, 16, 0.666384357, 0.005002285, 20160, 20797, 3184, 47145, 26749, 17015, 242, 479, 12, 471, 12, 496973, 30219, 481556, 29291, 35209216, 295608320, 33448365891, 44745982075, 2102703, 4393521, 427444, 2118201, 573
500, 20000, 0, 16, 0.657397527, 0.004620615, 20095, 20830, 3183, 47792, 27578, 17037, 297, 641, 110, 638, 110, 496145, 24870, 478639, 23991, 35049472, 295587840, 33495715973, 44757686930, 1967038, 4377078, 461991, 2117457, 477
500, 20000, 0, 16, 0.654652003, 0.004552415, 20159, 20928, 3184, 48101, 26991, 17000, 249, 686, 164, 689, 164, 495513, 21181, 478259, 20445, 35389440, 295608320, 33442677529, 44754128871, 2108438, 4379088, 473009, 2072038, 409
500, 20000, 0, 16, 0.653948522, 0.004554728, 20147, 20841, 3181, 47295, 27266, 17031, 318, 830, 309, 831, 309, 495372, 21193, 479139, 20485, 35311616, 295608320, 33335985012, 44721871160, 1931068, 4177377, 381988, 1919239, 410
500, 20000, 0, 16, 0.651643846, 0.004719076, 20173, 21003, 3183, 47294, 27029, 17019, 291, 680, 121, 679, 121, 496605, 19339, 477529, 18621, 35270656, 295591936, 33488529473, 44747969069, 2087922, 4494153, 483217, 2184321, 374
500, 20000, 0, 16, 0.653594681, 0.004247875, 20180, 20859, 3184, 47089, 27003, 17032, 256, 838, 209, 845, 209, 494108, 20178, 478667, 19528, 35299328, 295608320, 33426977181, 44758002848, 2146977, 4501953, 456614, 2139486, 391
500, 20000, 0, 16, 0.651758923, 0.00429355, 20131, 20809, 3184, 47130, 26908, 17024, 271, 672, 162, 661, 162, 496542, 19700, 480346, 19060, 35311616, 295604224, 33404126197, 44759594359, 2055438, 4461333, 477808, 2166380, 381
625, 16000, 0, 16, 0.663034229, 0.004757886, 16152, 16877, 3183, 39350, 22319, 13037, 290, 494, 15, 490, 15, 617932, 35498, 591325, 33959, 34938880, 295608320, 33432446604, 44747676148, 1918681, 4370323, 452686, 2051908, 544
625, 16000, 0, 16, 0.6499356, 0.003796391, 16130, 16819, 3184, 39137, 22909, 13008, 180, 659, 114, 666, 114, 573540, 21880, 550353, 20892, 34459648, 295591936, 33374027967, 44749490270, 1995383, 3985452, 444783, 2048440, 365
625, 16000, 0, 16, 0.655095222, 0.004086236, 16110, 16901, 3184, 39002, 22760, 13029, 250, 696, 112, 693, 112, 617630, 29964, 588516, 28555, 34418688, 295604224, 33471026034, 44717166236, 2131763, 4454094, 507370, 2211285, 462
625, 16000, 0, 16, 0.654963966, 0.003831859, 16095, 16842, 3183, 38536, 22263, 13017, 271, 646, 111, 641, 111, 617610, 30009, 589637, 28693, 34897920, 295587840, 33506356225, 44760730541, 2200856, 4487457, 522800, 2314954, 463
625, 16000, 0, 16, 0.657695748, 0.003526083, 16207, 16872, 3185, 41839, 25777, 13031, 222, 813, 222, 815, 222, 616537, 29460, 592044, 28331, 34959360, 295604224, 33417846199, 44761695604, 2096798, 4451448, 458669, 2085272, 458
625, 16000, 0, 16, 0.660196388, 0.004013141, 16154, 16800, 3185, 39394, 23167, 13025, 208, 431, 12, 432, 12, 617956, 33514, 594122, 32202, 34824192, 295608320, 33439584104, 44755488653, 2096569, 4375510, 448063, 1994665, 514
625, 16000, 0, 16, 0.654285499, 0.004045517, 16118, 16881, 3184, 38971, 22929, 13038, 261, 860, 215, 859, 215, 616671, 29216, 588797, 27899, 34729984, 295608320, 33439790821, 44750424968, 2135074, 4299874, 473444, 2207803, 452
625, 16000, 0, 16, 0.650823728, 0.003888057, 16165, 16803, 3184, 38752, 22730, 13008, 240, 823, 209, 817, 209, 617994, 23143, 594340, 22259, 34738176, 295739392, 33382575536, 44739036166, 1908831, 4221588, 425913, 1940382, 361
625, 16000, 0, 16, 0.661343012, 0.004091742, 16130, 16787, 3184, 38784, 22420, 13024, 235, 472, 13, 482, 13, 618523, 34521, 593787, 33155, 34639872, 295608320, 33446422300, 44762122322, 2005410, 4310582, 427594, 2037813, 528
625, 16000, 0, 16, 0.659885012, 0.004321205, 16196, 16974, 3184, 41784, 25664, 13022, 240, 849, 211, 849, 211, 616909, 31624, 588314, 30172, 34893824, 295604224, 33403887323, 44751930498, 2147849, 4485648, 425342, 2128651, 489
1000, 10000, 0, 16, 0.657169119, 0.003109401, 10165, 10806, 3184, 30445, 19123, 7024, 208, 675, 113, 638, 113, 982002, 49968, 924298, 47027, 33746944, 294539264, 33327790654, 44704750278, 1866632, 3734970, 390950, 1771049, 487
1000, 10000, 0, 16, 0.649609246, 0.003089648, 10147, 10767, 3187, 26529, 16456, 7031, 216, 739, 210, 730, 210, 981608, 40993, 923422, 38550, 34000896, 294780928, 33437354335, 44739789053, 2099331, 4227011, 499195, 2106354, 401
1000, 10000, 0, 16, 0.656497462, 0.003072661, 10170, 10868, 3181, 26580, 16583, 7015, 228, 894, 236, 887, 236, 982069, 47139, 918029, 44078, 33382400, 294559744, 33294802882, 44713262946, 1693806, 3795202, 357096, 1673559, 458
1000, 10000, 0, 16, 0.652954722, 0.003092446, 10141, 10911, 3185, 30358, 18367, 7004, 166, 894, 239, 895, 239, 980380, 45738, 911791, 42478, 34205696, 294559744, 33401780751, 44720518631, 2015142, 4020509, 462052, 2006305, 445
1000, 10000, 0, 16, 0.660968577, 0.003251143, 10161, 10926, 3184, 27088, 16811, 7038, 244, 678, 112, 679, 112, 979705, 55684, 910556, 51631, 34066432, 294555648, 33373213851, 44715677098, 1793321, 3969771, 428215, 1831345, 537
1000, 10000, 0, 16, 0.663366565, 0.002992569, 10172, 10802, 3183, 29129, 19265, 7029, 227, 900, 233, 874, 233, 980656, 58217, 923853, 54851, 33656832, 294543360, 33311208901, 44717829625, 1870721, 4031710, 387125, 1884373, 561
1000, 10000, 0, 16, 0.65398893, 0.00399711, 10179, 11000, 3184, 26922, 16896, 7024, 201, 918, 259, 925, 259, 982068, 44433, 914494, 41347, 32903168, 294559744, 33303298450, 44685250081, 1675106, 3777695, 333781, 1699334, 432
1000, 10000, 0, 16, 0.656485555, 0.003177341, 10189, 10936, 3182, 28298, 18161, 7028, 241, 821, 211, 811, 211, 981753, 47879, 918726, 44801, 33394688, 294559744, 33326326215, 44717967512, 1742308, 3840257, 371022, 1753325, 465
1000, 10000, 0, 16, 0.656316562, 0.003169106, 10169, 10816, 3191, 26877, 18096, 7021, 167, 460, 9, 440, 9, 982026, 48175, 924701, 45363, 33329152, 294764544, 33359257731, 44715690911, 1641713, 3868509, 379781, 1630057, 467
1000, 10000, 0, 16, 0.664941093, 0.00314619, 10146, 10696, 3185, 29775, 16600, 7023, 156, 424, 10, 404, 10, 982294, 62550, 929574, 59348, 33816576, 294596608, 33395767716, 44731271990, 1956449, 4044839, 375047, 1854394, 598
1250, 8000, 0, 16, 0.653398817, 0.002909053, 8201, 9033, 3184, 22581, 14211, 5009, 199, 630, 112, 634, 112, 1218571, 53910, 1108455, 49209, 33533952, 294559744, 33331146346, 44703506310, 1779363, 3802664, 371148, 1806102, 423
1250, 8000, 0, 16, 0.653826856, 0.002933149, 8160, 8853, 3185, 23190, 14264, 5027, 190, 694, 114, 679, 114, 1220579, 55051, 1127855, 50858, 33210368, 294539264, 33282756623, 44684286319, 1652108, 3591317, 336253, 1654429, 431
1250, 8000, 0, 16, 0.655367002, 0.002784647, 8185, 8810, 3184, 22907, 14707, 5017, 188, 627, 112, 630, 112, 1217270, 58915, 1131474, 54768, 33779712, 294543360, 33318892436, 44699832539, 1702609, 3885332, 362237, 1783815, 461
1250, 8000, 0, 16, 0.665234186, 0.003281545, 8169, 8868, 3183, 23323, 14814, 5034, 236, 412, 14, 409, 14, 1221082, 75695, 1124817, 69723, 33796096, 294559744, 33314926325, 44700003691, 1703068, 3844926, 364747, 1730138, 584
1250, 8000, 0, 16, 0.651838859, 0.003011121, 8134, 8810, 3182, 23128, 14935, 5038, 229, 676, 111, 674, 111, 1218420, 55458, 1125245, 51248, 33456128, 294555648, 33414731610, 44639763248, 1961868, 4025372, 448764, 1981201, 435
1250, 8000, 0, 16, 0.655944782, 0.002711096, 8166, 8824, 3184, 25599, 17210, 5046, 222, 442, 14, 474, 14, 1221783, 58276, 1130206, 53931, 33517568, 294539264, 33318021357, 44710153438, 1722605, 3806765, 374916, 1792737, 458
1250, 8000, 0, 16, 0.656507115, 0.003203315, 8205, 8931, 3182, 23749, 15718, 5051, 228, 916, 437, 909, 437, 1216079, 59393, 1116244, 54475, 32976896, 294555648, 33281139683, 44704010575, 1668304, 3705029, 332205, 1602243, 465
1250, 8000, 0, 16, 0.66428707, 0.002979654, 8147, 8812, 3185, 22622, 14154, 5024, 176, 429, 9, 428, 9, 1217241, 75595, 1124549, 70084, 33742848, 294555648, 33333874754, 44694275430, 1758536, 3793750, 378830, 1756694, 584
1250, 8000, 0, 16, 0.6543794, 0.002666028, 8172, 8783, 3183, 24717, 16062, 5041, 155, 610, 112, 613, 112, 1219362, 57680, 1136805, 53602, 32788480, 294559744, 33333772913, 44678441213, 1736475, 3983494, 377143, 1657157, 451
1250, 8000, 0, 16, 0.654295672, 0.002863521, 8204, 9037, 3183, 23126, 14852, 5024, 225, 701, 114, 692, 114, 1218478, 55432, 1113523, 50664, 33984512, 294555648, 33337824909, 44676005652, 1749230, 3846279, 390482, 1813000, 435
2500, 4000, 0, 16, 0.655044704, 0.002827417, 4186, 4908, 3083, 17041, 13124, 1122, 192, 896, 212, 898, 212, 2391254, 117187, 2039278, 99786, 32260096, 289804288, 33253418425, 44683349784, 1464980, 3523819, 309172, 1453350, 467
2500, 4000, 0, 16, 0.657223883, 0.002357057, 4169, 4919, 3132, 15270, 11230, 1090, 226, 702, 163, 723, 163, 2370323, 130532, 2016870, 110515, 31952896, 291663872, 33241055746, 44665921389, 1573286, 3622102, 324868, 1579273, 519
2500, 4000, 0, 16, 0.657664389, 0.002245668, 4174, 4828, 3084, 16775, 12924, 1138, 225, 939, 264, 916, 264, 2381461, 124750, 2063278, 108085, 32276480, 289820672, 33273965225, 44693325778, 1544935, 3601563, 337902, 1578044, 499
2500, 4000, 0, 16, 0.660385412, 0.002242431, 4351, 5036, 3180, 25004, 20562, 1182, 193, 423, 8, 422, 8, 2286475, 124010, 1972646, 107065, 33394688, 293507072, 33366245446, 44729892258, 1821464, 4100807, 410281, 1849685, 515
2500, 4000, 0, 16, 0.652610651, 0.002228733, 4158, 4831, 3133, 17835, 10647, 1093, 207, 681, 113, 677, 113, 2388633, 109489, 2052683, 93998, 32862208, 291667968, 33316832914, 44634266952, 1704141, 3756512, 392004, 1761276, 438
2500, 4000, 0, 16, 0.656054466, 0.002214918, 4148, 4785, 3134, 19175, 13793, 1081, 181, 672, 163, 644, 163, 2383856, 131801, 2071968, 114560, 32174080, 291663872, 33271167044, 44600096181, 1793340, 3780034, 394498, 1793192, 524
2500, 4000, 0, 16, 0.651525294, 0.00233341, 4189, 4861, 3135, 19648, 18553, 1049, 121, 643, 163, 643, 163, 2390086, 106730, 2051627, 91651, 33046528, 291667968, 33274170240, 44674695431, 1624282, 3537230, 343214, 1598106, 427
2500, 4000, 0, 16, 0.6576584, 0.002307121, 4156, 4827, 3134, 14287, 10065, 1074, 173, 652, 109, 644, 109, 2377923, 130781, 2048096, 112691, 32354304, 291647488, 33311495083, 44663994670, 1730965, 3659996, 373663, 1725465, 522
2500, 4000, 0, 16, 0.65579227, 0.002306338, 4155, 4835, 3184, 14844, 10332, 1025, 160, 439, 12, 438, 12, 2379462, 119806, 2049779, 103222, 32927744, 293511168, 33235932280, 44634835464, 1449952, 3385969, 310361, 1479302, 479
2500, 4000, 0, 16, 0.657971219, 0.002178718, 4157, 4843, 3134, 14813, 10625, 1084, 185, 707, 167, 703, 167, 2377617, 131239, 2035048, 112267, 32567296, 291651584, 33281593058, 44675444694, 1679649, 3614622, 372280, 1681782, 522
3125, 3200, 0, 16, 0.652538898, 0.002224671, 3366, 4069, 3086, 24748, 21378, 337, 179, 692, 111, 721, 111, 2950337, 138991, 2439186, 114886, 30687232, 289861632, 33289212616, 44675674532, 1613459, 3535030, 369718, 1596190, 449
3125, 3200, 0, 16, 0.645182903, 0.002161618, 3387, 4052, 2985, 16825, 13195, 434, 184, 756, 215, 759, 215, 2949564, 112584, 2456754, 93112, 30449664, 286171136, 33294632034, 44642956276, 1770470, 3682091, 409284, 1552452, 367
3125, 3200, 0, 16, 0.657892824, 0.002170732, 3379, 4101, 3181, 13162, 9429, 214, 197, 418, 9, 417, 9, 2932864, 161074, 2382537, 130125, 32567296, 293507072, 33323529312, 44692271973, 1586841, 3483494, 342537, 1592825, 515
3125, 3200, 0, 16, 0.651236434, 0.002024763, 3361, 4006, 3084, 23783, 9457, 323, 160, 662, 109, 643, 109, 2950603, 137269, 2470641, 114945, 31272960, 289808384, 33266247141, 44647811256, 1594059, 3463180, 303438, 1622623, 443
3125, 3200, 0, 16, 0.655870178, 0.002304371, 3374, 4083, 3081, 13239, 9759, 313, 202, 676, 111, 707, 111, 3229892, 172173, 2669350, 140733, 31342592, 289861632, 33210054811, 44665576897, 1435780, 3528725, 342200, 1547489, 501
3125, 3200, 0, 16, 0.661861569, 0.002156221, 3361, 4031, 3184, 13559, 9880, 228, 128, 441, 15, 421, 15, 2946066, 176351, 2462172, 147128, 32382976, 293490688, 33225822268, 44619612705, 1612404, 3598690, 336588, 1626609, 565
3125, 3200, 0, 16, 0.651490186, 0.002500156, 3389, 4001, 2985, 13184, 9796, 408, 196, 683, 214, 709, 214, 2917994, 134906, 2448237, 114001, 31277056, 286208000, 33192367591, 44641706282, 1583043, 3595989, 361469, 1592407, 446
3125, 3200, 0, 16, 0.655538078, 0.002236392, 3383, 4002, 2986, 28938, 10765, 405, 105, 637, 213, 635, 213, 2939416, 154560, 2481373, 131301, 32227328, 286208000, 33258503377, 44657625701, 1539590, 3392637, 310111, 1517484, 500
3125, 3200, 0, 16, 0.648440262, 0.00211814, 3379, 4027, 2986, 12989, 9599, 416, 127, 659, 214, 661, 214, 2948289, 121616, 2470681, 102168, 31584256, 286244864, 33236768303, 44664473505, 1466726, 3363050, 312653, 1408118, 397
3125, 3200, 0, 16, 0.646942569, 0.00219049, 3370, 4106, 3085, 27009, 23507, 321, 178, 678, 111, 676, 111, 2952940, 117310, 2420505, 96187, 31199232, 289882112, 33235043060, 44642004354, 1535845, 3416864, 334899, 1510794, 381
5000, 2000, 0, 16, 0.655085979, 0.001711339, 2820, 3437, 1985, 18468, 16067, 845, 471, 408, 9, 407, 9, 3529407, 163362, 2889778, 133979, 27017216, 248205312, 33326549478, 44717913784, 1786060, 4002885, 433576, 1806967, 444
5000, 2000, 0, 16, 0.642489818, 0.001953634, 2175, 2933, 1907, 13235, 10790, 334, 131, 629, 97, 632, 97, 4547781, 156213, 3393174, 115279, 26271744, 245383168, 33166830181, 44568810711, 1415384, 2912292, 318084, 1396869, 332
5000, 2000, 0, 16, 0.649461642, 0.001918885, 2656, 3326, 1918, 26916, 24609, 750, 165, 601, 79, 602, 79, 3733400, 139910, 2977373, 111633, 26734592, 245772288, 33363253442, 44725693642, 1879707, 3767579, 462162, 1885208, 363
5000, 2000, 0, 16, 0.649236043, 0.001880197, 3001, 3656, 1983, 16531, 14064, 1027, 571, 410, 13, 411, 13, 3312162, 122749, 2715639, 100718, 26996736, 248221696, 33287755694, 44710557093, 1552279, 3943864, 340009, 1567440, 359
5000, 2000, 0, 16, 0.649024918, 0.001949573, 2525, 3168, 1984, 18174, 15721, 553, 312, 409, 12, 406, 12, 3936468, 145032, 3128214, 115359, 27029504, 248221696, 33314023587, 44717032859, 1626112, 3589351, 365934, 1653095, 356
5000, 2000, 0, 16, 0.579293592, 0.001969943, 1998, 2636, 1876, 15466, 13296, 303, 187, 559, 99, 560, 99, 4558693, 103793, 3438659, 77507, 25927680, 244224000, 33458163527, 45193296760, 4584061, 6305518, 1674503, 2110168, 222
5000, 2000, 0, 16, 0.649593793, 0.002257272, 2951, 3738, 1983, 21755, 19246, 977, 579, 468, 12, 470, 12, 3142912, 117640, 2477686, 92861, 26939392, 248225792, 33319096931, 44724214011, 1776113, 4050019, 359914, 1786613, 362
5000, 2000, 0, 16, 0.643127199, 0.002187237, 2168, 2847, 1834, 11125, 8998, 360, 201, 708, 163, 699, 163, 4246862, 139382, 3295919, 108426, 25743360, 242679808, 33107092327, 44523163040, 1397156, 3045595, 287529, 1395500, 318
5000, 2000, 0, 16, 0.651206901, 0.002069128, 2480, 3281, 1984, 19885, 17328, 509, 199, 472, 12, 473, 12, 4005679, 161801, 3022774, 122196, 26853376, 248209408, 33318774668, 44715298875, 1671648, 3614915, 408063, 1724875, 389
5000, 2000, 0, 16, 0.6519848, 0.002068017, 2702, 3384, 1985, 17919, 15476, 727, 141, 443, 9, 439, 9, 3680565, 152038, 2936240, 121559, 26939392, 248225792, 33339764998, 44717661573, 1676441, 3752753, 396511, 1695641, 398
