Delay,Tasks,STasks,OS_Threads,Execution_Time_sec,Warmup_sec,cumulative,phases,objects,pending_accesses,pending_misses,stack_recycles,stack_unbinds,stolen_from_pending,stolen_from_staged,stolen_to_pending,stolen_to_staged,task_duration,task_overhead,phase_duration,phase_overhead,resident,virtual,TOT_CYC,TOT_INS,L2_TCM,L2_TCA,L3_TCM,L3_TCA,idle_rate
100, 100000, 0, 2, 5.057268806, 0.016163938, 100052, 100070, 374, 202523, 102485, 99693, 4795, 15, 0, 15, 0, 100123, 659, 100104, 659, 30044160, 169144320, 38360631403, 51698674732, 1876661, 4026262, 498881, 1878268, 65
100, 100000, 0, 2, 5.057114452, 0.018817518, 100055, 100086, 369, 202562, 102512, 99707, 6293, 17, 0, 17, 0, 99961, 667, 99936, 667, 30027776, 169398272, 37760066812, 50912098228, 1778960, 3903819, 429691, 1779348, 66
100, 100000, 0, 2, 5.062175303, 0.028680259, 100026, 100053, 369, 202431, 102428, 99675, 6033, 61, 0, 61, 0, 100174, 675, 100147, 675, 30015488, 169263104, 38324519870, 51655497831, 1791717, 4015861, 439822, 1793187, 67
100, 100000, 0, 2, 5.05863885, 0.009354927, 100037, 100052, 373, 202514, 102498, 99668, 5276, 43, 0, 43, 0, 100077, 654, 100057, 654, 30003200, 169263104, 38327535639, 51684985464, 1737793, 3818108, 417537, 1738049, 65
100, 100000, 0, 2, 5.058495679, 0.009520989, 100034, 100062, 371, 202469, 102466, 99676, 5777, 66, 0, 66, 0, 91813, 609, 91785, 608, 30023680, 169394176, 38290464340, 51619267012, 1800891, 3928897, 441556, 1800571, 65
100, 100000, 0, 2, 5.058747983, 0.018046144, 100060, 100101, 369, 202378, 102312, 99694, 6031, 20, 0, 20, 0, 100088, 668, 100044, 668, 30003200, 169533440, 38330577320, 51641598254, 1867415, 4103104, 515824, 1868745, 66
125, 80000, 0, 2, 5.046895818, 0.008299134, 80035, 80047, 373, 162156, 82149, 79661, 4242, 58, 99, 59, 99, 124755, 674, 124741, 674, 27410432, 167165952, 38250079414, 51618607615, 1401256, 3074876, 298685, 1400722, 53
125, 80000, 0, 2, 5.043812774, 0.008669002, 80026, 80042, 374, 162058, 82016, 79655, 4622, 22, 0, 22, 0, 124697, 653, 124670, 653, 27443200, 167297024, 38234289128, 51601797358, 1421687, 3102763, 290260, 1422020, 52
125, 80000, 0, 2, 5.049264051, 0.013919849, 80069, 80079, 374, 161904, 81854, 79692, 4227, 8, 0, 8, 0, 125086, 676, 125069, 676, 27430912, 167161856, 38258174176, 51558862173, 1640699, 3412942, 514966, 1642407, 53
125, 80000, 0, 2, 5.042162152, 0.006768527, 80075, 80096, 373, 161941, 81913, 79704, 4231, 39, 0, 39, 0, 124788, 640, 124756, 640, 27447296, 167165952, 38187031730, 51556756211, 1303238, 2962398, 227567, 1306942, 51
125, 80000, 0, 2, 5.047169831, 0.023279188, 80027, 80047, 374, 162097, 82090, 79652, 3625, 56, 0, 57, 0, 125022, 653, 124988, 653, 27439104, 169263104, 38223681091, 51595012029, 1345907, 3061917, 264133, 1346528, 52
125, 80000, 0, 2, 5.049947908, 0.014131254, 80027, 80051, 373, 162088, 82035, 79671, 4021, 14, 0, 14, 0, 124961, 681, 124930, 682, 27435008, 167161856, 38248149105, 51538997049, 1666236, 3488658, 517767, 1666825, 54
125, 80000, 0, 2, 5.050334742, 0.010560819, 80026, 80085, 376, 161838, 81807, 79665, 4232, 58, 0, 57, 0, 125054, 664, 124958, 663, 27426816, 167301120, 38251954280, 51582363995, 1529425, 3229069, 428285, 1531765, 52
125, 80000, 0, 2, 5.049194375, 0.020722174, 80071, 80078, 370, 161903, 81905, 79708, 4022, 58, 0, 58, 0, 138511, 756, 138485, 756, 27459584, 167026688, 38243153585, 51582059248, 1462943, 3211477, 365119, 1466700, 54
125, 80000, 0, 2, 5.044534447, 0.006917739, 80027, 80047, 374, 162056, 82053, 79659, 4632, 56, 0, 56, 0, 138300, 709, 138264, 708, 27410432, 167297024, 38233319167, 51623716407, 1346786, 2989213, 230627, 1347710, 51
125, 80000, 0, 2, 5.04744628, 0.014591513, 80060, 80078, 373, 161912, 81862, 79687, 4628, 11, 0, 11, 0, 124939, 687, 124911, 687, 27451392, 167452672, 38254403058, 51570400297, 1568758, 3362633, 453171, 1572156, 54
200, 50000, 0, 2, 5.026688388, 0.005136581, 50062, 50088, 382, 101601, 51536, 49709, 2030, 5, 0, 5, 0, 199320, 671, 199228, 671, 23515136, 162820096, 37282924228, 50364444016, 872383, 1980142, 167504, 872865, 33
200, 50000, 0, 2, 5.036446259, 0.022631435, 50099, 50111, 371, 101462, 51457, 49723, 2405, 45, 0, 45, 0, 199570, 696, 199490, 696, 23584768, 162967552, 38157376134, 51509794210, 974590, 2132689, 275807, 979414, 34
200, 50000, 0, 2, 5.028369788, 0.004719774, 50054, 50076, 372, 101593, 51541, 49694, 3293, 9, 0, 9, 0, 199532, 669, 199432, 668, 23560192, 162955264, 38099305508, 51443468892, 949021, 2087949, 224198, 947222, 33
200, 50000, 0, 2, 5.036960764, 0.022862167, 50104, 50123, 377, 102281, 52274, 49743, 2778, 45, 0, 45, 0, 199584, 672, 199492, 671, 23564288, 165203968, 38127704611, 51466416989, 971805, 2147249, 283903, 971248, 33
200, 50000, 0, 2, 5.030460004, 0.017028443, 50064, 50085, 374, 102160, 52133, 49695, 2781, 37, 0, 37, 0, 199619, 651, 199535, 651, 23556096, 162836480, 38088369983, 51455819489, 874542, 1950887, 155852, 875878, 32
200, 50000, 0, 2, 5.032637514, 0.005062404, 50043, 50059, 372, 101249, 51225, 49686, 2648, 36, 0, 36, 0, 199727, 678, 199660, 677, 23592960, 163102720, 38128790608, 51501233793, 869849, 1970893, 175714, 873924, 33
200, 50000, 0, 2, 5.031978609, 0.017228972, 50033, 50042, 374, 101413, 51375, 49666, 2770, 29, 0, 29, 0, 199755, 686, 199711, 686, 23584768, 163241984, 38163808559, 51539407440, 925344, 2062539, 212463, 925635, 34
200, 50000, 0, 2, 5.033310003, 0.007786021, 50147, 50166, 370, 102536, 52503, 49781, 2650, 29, 0, 29, 0, 220572, 764, 220484, 764, 23568384, 163102720, 38140703792, 51491163999, 962116, 2177061, 242865, 961402, 34
200, 50000, 0, 2, 5.030246146, 0.008726332, 50116, 50141, 374, 101768, 51710, 49755, 2826, 7, 0, 7, 0, 199151, 700, 199040, 700, 23543808, 163106816, 38105377189, 51431044555, 987358, 2231872, 269987, 985321, 35
200, 50000, 0, 2, 5.02946545, 0.009329886, 50041, 50056, 365, 101609, 51563, 49675, 3534, 8, 0, 8, 0, 199415, 676, 199358, 676, 23552000, 163241984, 38176524082, 51537653568, 987442, 2153790, 267591, 992238, 33
250, 40000, 0, 2, 5.029594432, 0.005872757, 40042, 40063, 373, 81035, 41008, 39687, 2232, 36, 0, 36, 0, 249530, 671, 249437, 670, 22282240, 162058240, 38042979572, 51392768580, 710298, 1635988, 153117, 708433, 26
250, 40000, 0, 2, 5.024418112, 0.007942351, 40029, 40044, 372, 81428, 41380, 39677, 2634, 7, 0, 7, 0, 249368, 685, 249263, 685, 22257664, 161923072, 38105040784, 51456271432, 815276, 1795989, 222730, 815182, 27
250, 40000, 0, 2, 5.025181094, 0.013231362, 40039, 40058, 374, 81346, 41316, 39668, 2028, 22, 0, 22, 0, 249229, 663, 249105, 662, 22290432, 162054144, 38111351255, 51485806419, 758357, 1691552, 175240, 759384, 26
250, 40000, 0, 2, 5.024948578, 0.012834809, 40029, 40045, 373, 81225, 41183, 39657, 2229, 18, 0, 18, 0, 249393, 663, 249291, 663, 22249472, 161771520, 37415170921, 50545372077, 732001, 1660664, 155479, 735304, 26
250, 40000, 0, 2, 5.025448331, 0.003614252, 40144, 40161, 369, 81768, 41744, 39777, 2636, 24, 0, 24, 0, 248801, 676, 248691, 676, 22286336, 162054144, 37922849287, 51227620999, 750471, 1689566, 174350, 751038, 27
250, 40000, 0, 2, 5.02453187, 0.007666525, 40101, 40119, 370, 81645, 41604, 39735, 2624, 9, 0, 9, 0, 249209, 707, 249097, 707, 22310912, 162041856, 38123337146, 51482203523, 811831, 1807772, 228189, 812785, 28
250, 40000, 0, 2, 5.026905681, 0.004213716, 40040, 40068, 368, 81034, 40995, 39685, 2227, 29, 0, 29, 0, 249248, 658, 249112, 658, 22265856, 162041856, 38037485516, 51390551351, 735253, 1645317, 143405, 734678, 26
250, 40000, 0, 2, 5.028201713, 0.016966451, 40089, 40140, 372, 81574, 41516, 39729, 2169, 28, 0, 27, 0, 249625, 684, 249309, 684, 22253568, 162177024, 38058250696, 51398146110, 764432, 1779305, 191665, 766046, 27
250, 40000, 0, 2, 5.024794553, 0.007132702, 40110, 40130, 375, 81601, 41547, 39739, 2232, 8, 0, 8, 0, 248705, 675, 248581, 675, 22237184, 161923072, 38115700135, 51462468115, 844368, 1808094, 253592, 847832, 27
250, 40000, 0, 2, 5.023589424, 0.007425926, 40050, 40069, 376, 81076, 41018, 39688, 2024, 5, 0, 5, 0, 249313, 697, 249183, 696, 22286336, 161902592, 38102504221, 51458942565, 768322, 1789471, 193867, 768837, 27
500, 20000, 0, 2, 5.012536714, 0.004143964, 20268, 20287, 369, 41550, 21505, 19901, 1287, 5, 0, 5, 0, 491596, 708, 491136, 707, 19709952, 159166464, 38047188972, 51415503672, 433323, 1033470, 113251, 437212, 14
500, 20000, 0, 2, 5.013137312, 0.003667478, 20027, 20048, 375, 40816, 20768, 19656, 911, 5, 0, 6, 0, 498244, 796, 497673, 795, 19771392, 158760960, 38012699646, 51364214060, 437426, 1043088, 122314, 438405, 15
500, 20000, 0, 2, 5.014935605, 0.003943239, 20253, 20334, 374, 41846, 21721, 19884, 1274, 4, 0, 5, 0, 491374, 878, 489299, 875, 19693568, 159166464, 37975100935, 51307155293, 452364, 1105188, 140451, 455761, 17
500, 20000, 0, 2, 5.012694519, 0.003507191, 20120, 20146, 368, 40965, 20904, 19745, 1132, 7, 0, 7, 0, 495881, 703, 495192, 702, 19722240, 158773248, 37876717925, 51182542734, 448822, 1023064, 128903, 452077, 14
500, 20000, 0, 2, 5.013136714, 0.003726689, 20257, 20278, 375, 41729, 21679, 19890, 968, 4, 0, 5, 0, 492205, 713, 491744, 713, 19726336, 158773248, 38005764392, 51352113633, 443452, 1073120, 130399, 444414, 14
500, 20000, 0, 2, 5.01254851, 0.00286676, 20043, 20063, 376, 40639, 20592, 19677, 1122, 9, 0, 9, 0, 498002, 683, 497436, 682, 19738624, 160858112, 38003964191, 51362549336, 412361, 955399, 90664, 412195, 13
500, 20000, 0, 2, 5.012879182, 0.003695452, 20103, 20119, 368, 40805, 20750, 19753, 1177, 4, 0, 4, 0, 496771, 763, 496377, 762, 19709952, 158642176, 37978327116, 51320671559, 429332, 1029829, 109598, 433325, 15
500, 20000, 0, 2, 5.01559783, 0.003883167, 20139, 20187, 370, 41064, 20977, 19781, 981, 6, 0, 6, 0, 495383, 965, 494015, 962, 19689472, 158756864, 38043014745, 51399263330, 463378, 1102098, 151589, 467185, 19
500, 20000, 0, 2, 5.01662463, 0.002668717, 20103, 20128, 373, 41153, 21101, 19748, 1132, 16, 0, 16, 0, 495630, 676, 494990, 676, 19660800, 158756864, 37939544066, 51280148745, 391175, 958920, 81394, 394569, 13
500, 20000, 0, 2, 5.013387417, 0.004111739, 20279, 20307, 370, 41926, 21865, 19917, 1023, 8, 0, 8, 0, 491918, 739, 491240, 738, 19722240, 160874496, 38038077528, 51395091541, 456716, 1078338, 137791, 458548, 15
625, 16000, 0, 2, 5.01228855, 0.003366686, 16136, 16156, 373, 33602, 17548, 15764, 971, 3, 0, 3, 0, 617791, 907, 616999, 906, 19193856, 160878592, 38014651455, 51373388602, 383639, 931755, 118410, 386757, 14
625, 16000, 0, 2, 5.012029585, 0.003148271, 16203, 16228, 371, 33444, 17382, 15855, 899, 3, 0, 3, 0, 614853, 937, 614061, 938, 19206144, 158777344, 37979810289, 51328146094, 359937, 911377, 98964, 358267, 15
625, 16000, 0, 2, 5.011595879, 0.003160705, 16028, 16048, 368, 32766, 16707, 15659, 906, 4, 0, 4, 0, 620318, 897, 619546, 895, 19173376, 159027200, 38001777004, 51358186163, 386440, 906173, 102472, 386482, 14
625, 16000, 0, 2, 5.011894977, 0.003426162, 16333, 16365, 373, 34033, 17970, 15970, 953, 9, 0, 8, 0, 610824, 847, 609600, 845, 19140608, 158756864, 38014967249, 51375080310, 386292, 929027, 119402, 386867, 13
625, 16000, 0, 2, 5.011406473, 0.003169612, 16159, 16189, 372, 33048, 16981, 15784, 1071, 5, 0, 5, 0, 616868, 871, 615687, 868, 19173376, 158892032, 38031545968, 51407467453, 365269, 899455, 96700, 369373, 14
625, 16000, 0, 2, 5.010437646, 0.003028318, 16050, 16071, 367, 32931, 16873, 15709, 1069, 6, 0, 5, 0, 620636, 757, 619634, 756, 19177472, 158896128, 37783951604, 51067889346, 365016, 888148, 95282, 363235, 12
625, 16000, 0, 2, 5.010781506, 0.002947859, 16303, 16328, 369, 33623, 17557, 15954, 943, 6, 0, 6, 0, 610696, 798, 609987, 797, 19156992, 158625792, 37996960253, 51357527589, 364847, 898926, 92404, 363434, 13
625, 16000, 0, 2, 5.016890457, 0.016906515, 16285, 16315, 367, 33862, 17805, 15925, 1116, 15, 0, 15, 0, 612840, 697, 611640, 696, 19156992, 161132544, 37952511708, 51299055902, 336309, 835423, 81671, 338622, 11
625, 16000, 0, 2, 5.011465214, 0.003187154, 16398, 16413, 374, 34231, 18180, 16037, 1003, 5, 0, 5, 0, 607621, 864, 606777, 864, 19177472, 158756864, 37968622215, 51314557642, 367074, 942526, 100314, 371283, 14
625, 16000, 0, 2, 5.014479371, 0.012904628, 16307, 16327, 370, 33902, 17854, 15938, 909, 13, 0, 13, 0, 611862, 696, 611113, 695, 19177472, 158773248, 37923849824, 51264196151, 327091, 864718, 74214, 329206, 11
1000, 10000, 0, 2, 5.007020342, 0.001552812, 10455, 10473, 368, 22058, 12009, 10083, 527, 3, 0, 3, 0, 951977, 769, 950253, 767, 18423808, 157724672, 37993747571, 51371113701, 244869, 654017, 64260, 245513, 8
1000, 10000, 0, 2, 5.009487538, 0.002293335, 10039, 10061, 374, 20754, 10694, 9669, 508, 7, 0, 7, 0, 991629, 1213, 988975, 1210, 18419712, 157847552, 37987835856, 51353733235, 279600, 710851, 82434, 280090, 12
1000, 10000, 0, 2, 5.008255108, 0.002101505, 10241, 10263, 370, 21497, 11442, 9875, 597, 7, 0, 8, 0, 972618, 958, 970254, 956, 18395136, 157982720, 37945014278, 51294972944, 260164, 696267, 73719, 260751, 9
1000, 10000, 0, 2, 5.011393896, 0.001385673, 10618, 10636, 369, 22711, 12656, 10266, 870, 10, 0, 10, 0, 938932, 742, 937700, 741, 18456576, 159825920, 37971926694, 51338586297, 241010, 695618, 59254, 239340, 7
1000, 10000, 0, 2, 5.00903924, 0.002124184, 10333, 10347, 366, 21857, 11806, 9962, 683, 7, 0, 7, 0, 963748, 1097, 962260, 1095, 18411520, 158400512, 37989463027, 51356902282, 263051, 702055, 79201, 264463, 11
1000, 10000, 0, 2, 5.014104665, 0.017220004, 10225, 10254, 377, 21486, 11436, 9856, 523, 15, 0, 16, 0, 974677, 761, 972209, 759, 18415616, 157724672, 38006505088, 51390494343, 247212, 643236, 57435, 248270, 7
1000, 10000, 0, 2, 5.009058062, 0.002137826, 10068, 10107, 377, 20875, 10808, 9711, 514, 4, 0, 4, 0, 988540, 1219, 985023, 1219, 18444288, 157708288, 37962368985, 51320366421, 270129, 716876, 73185, 269566, 12
1000, 10000, 0, 2, 5.008303381, 0.002275084, 10069, 10076, 368, 20495, 10445, 9695, 627, 5, 0, 5, 0, 989613, 1057, 988141, 1055, 18395136, 157843456, 37970599671, 51334504774, 256331, 669322, 68661, 259692, 10
1000, 10000, 0, 2, 5.008978499, 0.001517388, 10535, 10560, 368, 23212, 13158, 10170, 861, 6, 0, 6, 0, 945802, 758, 943387, 756, 18407424, 157859840, 37930113676, 51283458472, 235575, 689776, 49615, 236685, 8
1000, 10000, 0, 2, 5.011899558, 0.013124247, 10038, 10115, 373, 21271, 11161, 9688, 466, 10, 0, 10, 0, 992254, 736, 985197, 741, 18448384, 157863936, 37932956269, 51288055488, 240045, 607860, 51513, 239683, 7
1250, 8000, 0, 2, 5.007996928, 0.001907544, 8153, 8182, 368, 16868, 8794, 7793, 496, 6, 0, 6, 0, 1220842, 1262, 1216223, 1257, 18157568, 157724672, 37906389107, 51247712577, 231100, 635316, 69546, 234947, 10
1250, 8000, 0, 2, 5.007836198, 0.001840577, 8169, 8185, 375, 16876, 8838, 7794, 605, 9, 0, 9, 0, 1221495, 1291, 1219111, 1288, 18165760, 158113792, 37984924358, 51359378436, 219763, 621726, 58121, 223309, 10
1250, 8000, 0, 2, 5.00762252, 0.001891198, 8035, 8047, 372, 16325, 8269, 7669, 447, 6, 0, 6, 0, 1240546, 1208, 1237620, 1205, 18145280, 157843456, 37982161279, 51352595510, 232577, 611229, 70177, 236000, 9
1250, 8000, 0, 2, 5.007837978, 0.001797038, 8130, 8162, 368, 17018, 8943, 7777, 509, 4, 0, 4, 0, 1224972, 1308, 1220780, 1309, 18141184, 157995008, 37919472486, 51266882091, 226079, 625910, 55494, 225531, 10
1250, 8000, 0, 2, 5.007547417, 0.001713126, 8131, 8148, 374, 17003, 8948, 7755, 438, 6, 0, 7, 0, 1224111, 1182, 1221414, 1179, 18161664, 157724672, 37968276209, 51333409620, 229126, 616847, 65861, 231902, 9
1250, 8000, 0, 2, 5.007241333, 0.001810321, 8027, 8108, 374, 16737, 8618, 7660, 468, 7, 0, 7, 0, 1240748, 1182, 1228363, 1170, 18137088, 157712384, 37934595560, 51288737341, 219442, 597712, 54920, 219541, 9
1250, 8000, 0, 2, 5.013540746, 0.001847839, 8563, 8583, 374, 19277, 11236, 8205, 742, 13, 0, 13, 0, 1163738, 754, 1160762, 752, 18145280, 157843456, 38007062495, 51390716303, 220960, 627644, 62206, 219401, 6
1250, 8000, 0, 2, 5.009143508, 0.001110361, 8663, 8691, 375, 18802, 10734, 8302, 406, 4, 0, 4, 0, 1150229, 728, 1146924, 726, 18100224, 157847552, 37931103220, 51291134609, 191413, 560258, 37530, 191310, 6
1250, 8000, 0, 2, 5.00720137, 0.001899091, 8151, 8167, 370, 16790, 8789, 7775, 589, 5, 0, 7, 0, 1221047, 1149, 1218213, 1146, 18137088, 157847552, 37966062053, 51331231684, 224837, 615269, 58419, 224758, 9
1250, 8000, 0, 2, 5.007336393, 0.001829059, 8105, 8126, 376, 17061, 9011, 7744, 482, 3, 0, 3, 0, 1226188, 1177, 1223777, 1180, 18173952, 157577216, 37925886698, 51274782992, 221541, 615832, 56214, 220682, 9
2500, 4000, 0, 2, 5.006125612, 0.00117025, 4028, 4046, 378, 8534, 4491, 3663, 238, 6, 0, 6, 0, 2471206, 2274, 2458416, 2263, 17604608, 156540928, 37975596521, 51357123020, 146775, 476097, 39611, 148259, 9
2500, 4000, 0, 2, 5.00637557, 0.001169973, 4145, 4161, 369, 8710, 4650, 3785, 281, 4, 0, 4, 0, 2402596, 2248, 2389348, 2236, 17596416, 156663808, 37937709960, 51300129945, 149227, 486177, 43149, 152618, 9
2500, 4000, 0, 2, 5.004941715, 0.001290339, 4051, 4064, 372, 8353, 4298, 3678, 253, 3, 0, 3, 0, 2461465, 1648, 2449974, 1640, 17649664, 156794880, 37939060249, 51305789861, 145238, 443666, 34013, 147460, 6
2500, 4000, 0, 2, 5.005782795, 0.001006274, 4084, 4101, 371, 8669, 4618, 3716, 286, 4, 0, 4, 0, 2432310, 2131, 2421679, 2121, 17657856, 156676096, 37959379745, 51336267914, 145947, 478858, 34194, 146372, 8
2500, 4000, 0, 2, 5.005079415, 0.001067617, 4079, 4092, 364, 8445, 4384, 3712, 291, 2, 0, 2, 0, 2443797, 1777, 2431302, 1767, 17625088, 156676096, 37904946472, 51257155943, 143591, 457607, 34187, 147349, 7
2500, 4000, 0, 2, 5.005101951, 0.001058789, 4055, 4079, 368, 8605, 4545, 3700, 275, 3, 0, 2, 0, 2450159, 1831, 2434014, 1820, 17633280, 156794880, 37949762927, 51322208675, 144892, 452383, 35671, 144322, 7
2500, 4000, 0, 2, 5.004089588, 0.000902863, 4233, 4250, 380, 9072, 5018, 3869, 230, 7, 0, 7, 0, 2351676, 1206, 2337887, 1199, 17653760, 156680192, 37961001381, 51338851202, 137556, 428778, 34377, 138514, 5
2500, 4000, 0, 2, 5.008110976, 0.000947087, 4400, 4419, 374, 10563, 6507, 4026, 212, 6, 0, 6, 0, 2261650, 871, 2251444, 867, 17649664, 156676096, 37985829410, 51375694748, 135588, 428058, 32585, 139508, 3
2500, 4000, 0, 2, 5.00533642, 0.001318859, 4026, 4038, 368, 8515, 4466, 3660, 236, 8, 0, 8, 0, 2476391, 1864, 2467828, 1858, 17711104, 156811264, 37332659297, 50489377863, 148748, 445334, 38166, 149974, 7
2500, 4000, 0, 2, 5.00455792, 0.000967109, 4055, 4085, 369, 8304, 4234, 3698, 222, 2, 0, 2, 0, 2718211, 1736, 2700961, 1726, 17616896, 156540928, 37894474623, 51243850942, 133954, 430169, 31744, 133309, 6
3125, 3200, 0, 2, 5.005253596, 0.001041903, 3254, 3284, 378, 7013, 3749, 2879, 191, 3, 0, 3, 0, 3056428, 2397, 3025836, 2374, 17506304, 156540928, 37971710402, 51354573661, 131117, 428748, 36019, 132316, 7
3125, 3200, 0, 2, 5.004966489, 0.000963184, 3322, 3337, 373, 7234, 3987, 2964, 190, 9, 0, 9, 0, 2983827, 2130, 2968706, 2120, 17522688, 156659712, 37965131699, 51344583788, 139224, 438928, 35042, 138127, 7
3125, 3200, 0, 2, 5.004771679, 0.001011107, 3256, 3285, 374, 6689, 3418, 2898, 184, 2, 0, 2, 0, 3046055, 2141, 3022940, 2125, 17510400, 156659712, 37992424400, 51385240689, 134985, 420648, 32252, 135439, 7
3125, 3200, 0, 2, 5.004596659, 0.00112176, 3232, 3270, 373, 6609, 3326, 2862, 209, 2, 0, 2, 0, 3082708, 1985, 3040408, 1957, 17514496, 156676096, 37958330599, 51336687681, 130886, 424874, 30964, 131990, 6
3125, 3200, 0, 2, 5.004824386, 0.000979842, 3285, 3302, 375, 7083, 3826, 2923, 191, 6, 0, 6, 0, 3018147, 2151, 3003554, 2138, 17510400, 156663808, 37957525740, 51336291834, 129145, 422910, 30312, 129540, 7
3125, 3200, 0, 2, 5.00522502, 0.001056454, 3323, 3342, 373, 6934, 3683, 2955, 223, 3, 0, 3, 0, 2997632, 2232, 2977070, 2217, 17522688, 156794880, 37904910947, 51256584550, 137968, 459033, 35345, 141294, 7
3125, 3200, 0, 2, 5.004974924, 0.001046292, 3273, 3282, 373, 6729, 3472, 2898, 169, 3, 0, 3, 0, 3044768, 2144, 3029989, 2133, 17530880, 156659712, 37945749776, 51316653618, 134481, 431695, 34716, 136210, 7
3125, 3200, 0, 2, 5.004424557, 0.000946783, 3329, 3353, 373, 7305, 4032, 2975, 215, 1, 0, 1, 0, 2982278, 1884, 2958373, 1870, 17526784, 156676096, 37900551639, 51253321368, 126891, 435277, 29144, 126325, 6
3125, 3200, 0, 2, 5.005212287, 0.000966954, 3256, 3293, 369, 6997, 3723, 2891, 233, 5, 0, 5, 0, 3049415, 2399, 3010734, 2371, 17518592, 156811264, 37939411214, 51307725254, 132279, 435630, 31542, 130423, 7
3125, 3200, 0, 2, 5.005279046, 0.000826941, 3263, 3289, 376, 6980, 3726, 2887, 215, 4, 0, 4, 0, 3040442, 2475, 3014670, 2459, 17543168, 156663808, 37928745555, 51292609685, 130070, 436982, 32004, 131452, 8
5000, 2000, 0, 2, 5.004264584, 0.000808791, 2064, 2080, 374, 4579, 2526, 1698, 149, 5, 0, 5, 0, 4804553, 3111, 4765470, 3083, 17358848, 156676096, 37420753069, 50606576241, 99111, 366551, 22355, 101110, 6
5000, 2000, 0, 2, 5.004060147, 0.000768585, 2027, 2058, 375, 4491, 2420, 1666, 122, 4, 0, 4, 0, 4891819, 3082, 4818535, 3036, 17367040, 156680192, 37967451988, 51353496219, 104489, 364863, 25713, 105447, 6
5000, 2000, 0, 2, 5.004310491, 0.000771318, 2027, 2048, 369, 4180, 2118, 1678, 143, 2, 0, 2, 0, 4862378, 3283, 4824560, 3258, 17350656, 156934144, 37910572515, 51270076148, 106029, 368343, 26394, 106612, 6
5000, 2000, 0, 2, 5.004472743, 0.000842111, 2024, 2037, 371, 4490, 2447, 1660, 149, 9, 0, 9, 0, 4907552, 3391, 4871559, 3360, 17371136, 156794880, 37923813909, 51288730670, 106515, 375410, 26514, 109759, 6
5000, 2000, 0, 2, 5.004497398, 0.0007604, 2066, 2082, 377, 4569, 2517, 1704, 162, 7, 0, 7, 0, 4809838, 3301, 4770748, 3273, 17334272, 158760960, 37971381766, 51357691854, 106658, 377349, 27986, 108329, 6
5000, 2000, 0, 2, 5.004670802, 0.000800554, 2041, 2060, 372, 4470, 2410, 1688, 157, 6, 0, 6, 0, 4851054, 3430, 4818236, 3429, 17367040, 156659712, 37917562194, 51279031099, 114781, 390986, 26800, 113128, 7
5000, 2000, 0, 2, 5.003899698, 0.000705038, 2143, 2166, 376, 4582, 2521, 1769, 123, 1, 0, 1, 0, 4650968, 2658, 4586762, 2621, 17391616, 156659712, 37980013879, 51371161527, 104397, 360767, 25986, 106076, 5
5000, 2000, 0, 2, 5.004857224, 0.000826143, 2027, 2047, 368, 4478, 2428, 1667, 165, 4, 0, 4, 0, 4902548, 3772, 4854793, 3732, 17346560, 156659712, 37938509659, 51310948572, 109243, 390456, 26858, 111474, 7
5000, 2000, 0, 2, 5.003826585, 0.000796537, 2068, 2081, 368, 4575, 2524, 1705, 162, 9, 0, 9, 0, 4801515, 2654, 4769358, 2636, 17358848, 156798976, 37947659835, 51325537551, 106282, 366100, 23911, 107150, 5
5000, 2000, 0, 2, 5.005016751, 0.000812289, 2070, 2090, 373, 4607, 2606, 1704, 152, 8, 0, 7, 0, 5359495, 4264, 5300828, 4210, 17342464, 156798976, 37905166788, 51261921199, 110908, 399762, 28207, 114692, 7
6250, 1600, 0, 2, 5.004563936, 0.000785929, 1649, 1668, 374, 3753, 2096, 1302, 124, 6, 0, 5, 0, 5993272, 4279, 5943240, 4274, 17338368, 156676096, 37723487912, 51023559103, 98231, 359301, 26105, 97607, 7
6250, 1600, 0, 2, 5.004687445, 0.000785739, 1648, 1867, 372, 4082, 2228, 1271, 140, 3, 0, 3, 0, 6499392, 4788, 5739863, 4228, 17354752, 156676096, 37926591396, 51294376784, 99331, 360167, 26571, 102879, 7
6250, 1600, 0, 2, 5.004425514, 0.000753219, 1626, 1645, 377, 3673, 2027, 1253, 102, 5, 0, 5, 0, 6104387, 4282, 6019726, 4227, 17346560, 156680192, 37909795435, 51269598336, 101848, 361070, 25937, 103139, 7
6250, 1600, 0, 2, 5.004832514, 0.000692643, 1658, 1681, 370, 3751, 2087, 1310, 127, 6, 0, 6, 0, 5973073, 4646, 5912921, 4602, 17326080, 156663808, 37925564629, 51291942983, 94950, 357348, 26434, 94862, 7
6250, 1600, 0, 2, 5.004294842, 0.000706898, 1632, 1643, 369, 3678, 2024, 1259, 98, 9, 0, 9, 0, 6073160, 4184, 6021863, 4150, 17358848, 156815360, 37918582770, 51282331397, 101469, 382042, 24579, 101961, 6
6250, 1600, 0, 2, 5.004652932, 0.000707439, 1627, 1644, 370, 3649, 1995, 1267, 138, 3, 0, 3, 0, 6089097, 4585, 6015525, 4532, 17281024, 156930048, 37753505619, 51061522133, 97584, 364770, 25480, 98189, 7
